theta0,theta1,bias
-8.0,1.0,-3.08938
-7.5,1.0,-3.09093
-7.0,1.0,-3.09347
-6.5,1.0,-3.09766
-6.0,1.0,-3.10455
-5.5,1.0,-3.1159
-5.0,1.0,-3.13453
-4.5,1.0,-3.16505
-4.0,1.0,-3.2148
-3.5,1.0,-3.29522
-3.0,1.0,-3.42316
-2.5,1.0,-3.62014
-2.0,1.0,-3.90253
-1.5,1.0,-4.24552
-1.0,1.0,-4.5275
-0.5,1.0,-4.61993
0.0,1.0,-4.63324
0.5,1.0,-4.73916
1.0,1.0,-4.9325
1.5,1.0,-5.13942
2.0,1.0,-5.31323
2.5,1.0,-5.44131
3.0,1.0,-5.52873
3.5,1.0,-5.5857
4.0,1.0,-5.62179
4.5,1.0,-5.64428
5.0,1.0,-5.65814
5.5,1.0,-5.66663
6.0,1.0,-5.67181
6.5,1.0,-5.67496
7.0,1.0,-5.67688
7.5,1.0,-5.67804
8.0,1.0,-5.67875
8.5,1.0,-5.67918
9.0,1.0,-5.67944
9.5,1.0,-5.6796
10.0,1.0,-5.67969
-10.0,1.5,-2.84444
-9.5,1.5,-2.84477
-9.0,1.5,-2.8453
-8.5,1.5,-2.84617
-8.0,1.5,-2.84761
-7.5,1.5,-2.84999
-7.0,1.5,-2.85391
-6.5,1.5,-2.86036
-6.0,1.5,-2.87098
-5.5,1.5,-2.88845
-5.0,1.5,-2.91713
-4.5,1.5,-2.96407
-4.0,1.5,-3.04052
-3.5,1.5,-3.16386
-3.0,1.5,-3.3593
-2.5,1.5,-3.6578
-2.0,1.5,-4.07812
-1.5,1.5,-4.57126
-1.0,1.5,-4.97472
-0.5,1.5,-5.19874
0.0,1.5,-5.39218
0.5,1.5,-5.65393
1.0,1.5,-5.93919
1.5,1.5,-6.18812
2.0,1.5,-6.37686
2.5,1.5,-6.50815
3.0,1.5,-6.59475
3.5,1.5,-6.65005
4.0,1.5,-6.68465
4.5,1.5,-6.70604
5.0,1.5,-6.71917
5.5,1.5,-6.72718
6.0,1.5,-6.73207
6.5,1.5,-6.73504
7.0,1.5,-6.73684
7.5,1.5,-6.73794
8.0,1.5,-6.7386
8.5,1.5,-6.739
9.0,1.5,-6.73925
9.5,1.5,-6.7394
10.0,1.5,-6.73949
-10.0,2.0,-2.69
-9.5,2.0,-2.69051
-9.0,2.0,-2.69134
-8.5,2.0,-2.69272
-8.0,2.0,-2.69499
-7.5,2.0,-2.69873
-7.0,2.0,-2.70489
-6.5,2.0,-2.71503
-6.0,2.0,-2.73172
-5.5,2.0,-2.75915
-5.0,2.0,-2.80413
-4.5,2.0,-2.87761
-4.0,2.0,-2.99686
-3.5,2.0,-3.18813
-3.0,2.0,-3.48796
-2.5,2.0,-3.93627
-2.0,2.0,-4.54045
-1.5,2.0,-5.194
-1.0,2.0,-5.6937
-0.5,2.0,-6.0298
0.0,2.0,-6.36149
0.5,2.0,-6.71798
1.0,2.0,-7.04207
1.5,2.0,-7.29628
2.0,2.0,-7.47716
2.5,2.0,-7.59821
3.0,2.0,-7.6762
3.5,2.0,-7.72527
4.0,2.0,-7.75571
4.5,2.0,-7.77443
5.0,2.0,-7.78588
5.5,2.0,-7.79286
6.0,2.0,-7.7971
6.5,2.0,-7.79968
7.0,2.0,-7.80125
7.5,2.0,-7.8022
8.0,2.0,-7.80277
8.5,2.0,-7.80312
9.0,2.0,-7.80334
9.5,2.0,-7.80347
10.0,2.0,-7.80354
-10.0,2.5,-2.59377
-9.5,2.5,-2.59458
-9.0,2.5,-2.59591
-8.5,2.5,-2.59811
-8.0,2.5,-2.60173
-7.5,2.5,-2.60771
-7.0,2.5,-2.61754
-6.5,2.5,-2.63374
-6.0,2.5,-2.66036
-5.5,2.5,-2.70404
-5.0,2.5,-2.77552
-4.5,2.5,-2.89182
-4.0,2.5,-3.07937
-3.5,2.5,-3.37677
-3.0,2.5,-3.83348
-2.5,2.5,-4.48957
-2.0,2.5,-5.30573
-1.5,2.5,-6.07693
-1.0,2.5,-6.61143
-0.5,2.5,-7.01416
0.0,2.5,-7.41475
0.5,2.5,-7.79346
1.0,2.5,-8.10312
1.5,2.5,-8.32976
2.0,2.5,-8.48416
2.5,2.5,-8.58472
3.0,2.5,-8.64842
3.5,2.5,-8.6881
4.0,2.5,-8.71256
4.5,2.5,-8.72754
5.0,2.5,-8.73668
5.5,2.5,-8.74224
6.0,2.5,-8.74563
6.5,2.5,-8.74768
7.0,2.5,-8.74893
7.5,2.5,-8.74968
8.0,2.5,-8.75014
8.5,2.5,-8.75042
9.0,2.5,-8.75059
9.5,2.5,-8.75069
10.0,2.5,-8.75075
-10.0,3.0,-2.53479
-9.5,3.0,-2.5361
-9.0,3.0,-2.53826
-8.5,3.0,-2.54181
-8.0,3.0,-2.54767
-7.5,3.0,-2.55731
-7.0,3.0,-2.57319
-6.5,3.0,-2.5993
-6.0,3.0,-2.64217
-5.5,3.0,-2.71235
-5.0,3.0,-2.8267
-4.5,3.0,-3.01154
-4.0,3.0,-3.30627
-3.5,3.0,-3.76462
-3.0,3.0,-4.44388
-2.5,3.0,-5.3544
-2.0,3.0,-6.34612
-1.5,3.0,-7.1178
-1.0,3.0,-7.60797
-0.5,3.0,-8.01559
0.0,3.0,-8.40951
0.5,3.0,-8.74956
1.0,3.0,-9.00827
1.5,3.0,-9.18878
2.0,3.0,-9.30805
2.5,3.0,-9.38427
3.0,3.0,-9.432
3.5,3.0,-9.46151
4.0,3.0,-9.47962
4.5,3.0,-9.49068
5.0,3.0,-9.49742
5.5,3.0,-9.50151
6.0,3.0,-9.504
6.5,3.0,-9.50552
7.0,3.0,-9.50643
7.5,3.0,-9.50699
8.0,3.0,-9.50733
8.5,3.0,-9.50753
9.0,3.0,-9.50766
9.5,3.0,-9.50773
10.0,3.0,-9.50778
-10.0,3.5,-2.49941
-9.5,3.5,-2.50154
-9.0,3.5,-2.50505
-8.5,3.5,-2.51084
-8.0,3.5,-2.52036
-7.5,3.5,-2.53605
-7.0,3.5,-2.56184
-6.5,3.5,-2.6042
-6.0,3.5,-2.67356
-5.5,3.5,-2.78666
-5.0,3.5,-2.96972
-4.5,3.5,-3.26238
-4.0,3.5,-3.72039
-3.5,3.5,-4.41
-3.0,3.5,-5.3729
-2.5,3.5,-6.52297
-2.0,3.5,-7.54119
-1.5,3.5,-8.16114
-1.0,3.5,-8.54926
-0.5,3.5,-8.90769
0.0,3.5,-9.2413
0.5,3.5,-9.51079
1.0,3.5,-9.7058
1.5,3.5,-9.83744
2.0,3.5,-9.92263
2.5,3.5,-9.97637
3.0,3.5,-10.00975
3.5,3.5,-10.03029
4.0,3.5,-10.04286
4.5,3.5,-10.05052
5.0,3.5,-10.05519
5.5,3.5,-10.05802
6.0,3.5,-10.05974
6.5,3.5,-10.06078
7.0,3.5,-10.06142
7.5,3.5,-10.0618
8.0,3.5,-10.06204
8.5,3.5,-10.06218
9.0,3.5,-10.06226
9.5,3.5,-10.06232
10.0,3.5,-10.06235
-10.0,4.0,-2.47912
-9.5,4.0,-2.48261
-9.0,4.0,-2.48834
-8.5,4.0,-2.4978
-8.0,4.0,-2.51336
-7.5,4.0,-2.53896
-7.0,4.0,-2.581
-6.5,4.0,-2.64986
-6.0,4.0,-2.76218
-5.5,4.0,-2.9441
-5.0,4.0,-3.23534
-4.5,4.0,-3.69264
-4.0,4.0,-4.38702
-3.5,4.0,-5.3789
-3.0,4.0,-6.63459
-2.5,4.0,-7.87843
-2.0,4.0,-8.68774
-1.5,4.0,-9.06435
-1.0,4.0,-9.33692
-0.5,4.0,-9.61823
0.0,4.0,-9.87127
0.5,4.0,-10.0663
1.0,4.0,-10.20269
1.5,4.0,-10.29275
2.0,4.0,-10.35024
2.5,4.0,-10.38619
3.0,4.0,-10.4084
3.5,4.0,-10.42203
4.0,4.0,-10.43035
4.5,4.0,-10.43541
5.0,4.0,-10.43849
5.5,4.0,-10.44037
6.0,4.0,-10.4415
6.5,4.0,-10.44219
7.0,4.0,-10.44261
7.5,4.0,-10.44286
8.0,4.0,-10.44302
8.5,4.0,-10.44311
9.0,4.0,-10.44317
9.5,4.0,-10.4432
10.0,4.0,-10.44322
-10.0,4.5,-2.46893
-9.5,4.5,-2.47465
-9.0,4.5,-2.48406
-8.5,4.5,-2.49955
-8.0,4.5,-2.52503
-7.5,4.5,-2.56687
-7.0,4.5,-2.63543
-6.5,4.5,-2.74726
-6.0,4.5,-2.92846
-5.5,4.5,-3.21879
-5.0,4.5,-3.67547
-4.5,4.5,-4.37215
-4.0,4.5,-5.38031
-3.5,4.5,-6.70356
-3.0,4.5,-8.13205
-2.5,4.5,-9.1808
-2.0,4.5,-9.60347
-1.5,4.5,-9.75762
-1.0,4.5,-9.93402
-0.5,4.5,-10.13663
0.0,4.5,-10.31413
0.5,4.5,-10.44664
1.0,4.5,-10.53725
1.5,4.5,-10.59623
2.0,4.5,-10.63353
2.5,4.5,-10.65674
3.0,4.5,-10.67103
3.5,4.5,-10.67978
4.0,4.5,-10.68511
4.5,4.5,-10.68836
5.0,4.5,-10.69033
5.5,4.5,-10.69153
6.0,4.5,-10.69226
6.5,4.5,-10.6927
7.0,4.5,-10.69296
7.5,4.5,-10.69313
8.0,4.5,-10.69323
8.5,4.5,-10.69329
9.0,4.5,-10.69332
9.5,4.5,-10.69334
10.0,4.5,-10.69336
-10.0,5.0,-2.46632
-9.5,5.0,-2.4757
-9.0,5.0,-2.49114
-8.5,5.0,-2.51655
-8.0,5.0,-2.55828
-7.5,5.0,-2.62665
-7.0,5.0,-2.73818
-6.5,5.0,-2.91894
-6.0,5.0,-3.20869
-5.5,5.0,-3.66493
-5.0,5.0,-4.36279
-4.5,5.0,-5.38028
-4.0,5.0,-6.74575
-3.5,5.0,-8.31214
-3.0,5.0,-9.61618
-2.5,5.0,-10.1815
-2.0,5.0,-10.22706
-1.5,5.0,-10.24507
-1.0,5.0,-10.35415
-0.5,5.0,-10.49147
0.0,5.0,-10.60954
0.5,5.0,-10.69587
1.0,5.0,-10.75406
1.5,5.0,-10.79159
2.0,5.0,-10.81519
2.5,5.0,-10.82982
3.0,5.0,-10.83881
3.5,5.0,-10.84431
4.0,5.0,-10.84766
4.5,5.0,-10.8497
5.0,5.0,-10.85094
5.5,5.0,-10.85169
6.0,5.0,-10.85214
6.5,5.0,-10.85242
7.0,5.0,-10.85259
7.5,5.0,-10.85269
8.0,5.0,-10.85275
8.5,5.0,-10.85279
9.0,5.0,-10.85281
9.5,5.0,-10.85283
10.0,5.0,-10.85284
-10.0,5.5,-2.47062
-9.5,5.5,-2.48604
-9.0,5.5,-2.51141
-8.5,5.5,-2.55306
-8.0,5.5,-2.62131
-7.5,5.5,-2.73267
-7.0,5.5,-2.91316
-6.5,5.5,-3.20254
-6.0,5.5,-3.65849
-5.5,5.5,-4.35698
-5.0,5.5,-5.37991
-4.5,5.5,-6.77143
-4.0,5.5,-8.43393
-3.5,5.5,-9.97084
-3.0,5.5,-10.77546
-2.5,5.5,-10.78509
-2.0,5.5,-10.60647
-1.5,5.5,-10.56849
-1.0,5.5,-10.63459
-0.5,5.5,-10.72393
0.0,5.5,-10.7998
0.5,5.5,-10.85454
1.0,5.5,-10.8911
1.5,5.5,-10.91455
2.0,5.5,-10.92924
2.5,5.5,-10.93833
3.0,5.5,-10.94391
3.5,5.5,-10.94732
4.0,5.5,-10.9494
4.5,5.5,-10.95066
5.0,5.5,-10.95143
5.5,5.5,-10.95189
6.0,5.5,-10.95217
6.5,5.5,-10.95234
7.0,5.5,-10.95245
7.5,5.5,-10.95251
8.0,5.5,-10.95255
8.5,5.5,-10.95257
9.0,5.5,-10.95259
9.5,5.5,-10.9526
10.0,5.5,-10.9526
-10.0,6.0,-2.48294
-9.5,6.0,-2.50828
-9.0,6.0,-2.54989
-8.5,6.0,-2.61807
-8.0,6.0,-2.72932
-7.5,6.0,-2.90964
-7.0,6.0,-3.19881
-6.5,6.0,-3.65457
-6.0,6.0,-4.35341
-5.5,6.0,-5.37956
-5.0,6.0,-6.78703
-4.5,6.0,-8.51329
-4.0,6.0,-10.23739
-3.5,6.0,-11.33538
-3.0,6.0,-11.43754
-2.5,6.0,-11.06807
-2.0,6.0,-10.82373
-1.5,6.0,-10.77548
-1.0,6.0,-10.81529
-0.5,6.0,-10.8719
0.0,6.0,-10.91959
0.5,6.0,-10.9537
1.0,6.0,-10.97637
1.5,6.0,-10.99085
2.0,6.0,-10.99991
2.5,6.0,-11.0055
3.0,6.0,-11.00893
3.5,6.0,-11.01103
4.0,6.0,-11.0123
4.5,6.0,-11.01308
5.0,6.0,-11.01355
5.5,6.0,-11.01384
6.0,6.0,-11.01401
6.5,6.0,-11.01412
7.0,6.0,-11.01418
7.5,6.0,-11.01422
8.0,6.0,-11.01424
8.5,6.0,-11.01426
9.0,6.0,-11.01427
9.5,6.0,-11.01427
10.0,6.0,-11.01427
-10.0,6.5,-2.50638
-9.5,6.5,-2.54797
-9.0,6.5,-2.61611
-8.5,6.5,-2.72729
-8.0,6.5,-2.90751
-7.5,6.5,-3.19654
-7.0,6.5,-3.65218
-6.5,6.5,-4.35122
-6.0,6.5,-5.37929
-5.5,6.5,-6.7965
-5.0,6.5,-8.56369
-4.5,6.5,-10.42464
-4.0,6.5,-11.81235
-3.5,6.5,-12.14572
-3.0,6.5,-11.66375
-2.5,6.5,-11.16543
-2.0,6.5,-10.94575
-1.5,6.5,-10.90512
-1.0,6.5,-10.92909
-0.5,6.5,-10.96436
0.0,6.5,-10.99393
0.5,6.5,-11.01497
1.0,6.5,-11.0289
1.5,6.5,-11.03778
2.0,6.5,-11.04333
2.5,6.5,-11.04675
3.0,6.5,-11.04885
3.5,6.5,-11.05013
4.0,6.5,-11.05091
4.5,6.5,-11.05139
5.0,6.5,-11.05168
5.5,6.5,-11.05185
6.0,6.5,-11.05196
6.5,6.5,-11.05202
7.0,6.5,-11.05206
7.5,6.5,-11.05208
8.0,6.5,-11.0521
8.5,6.5,-11.05211
9.0,6.5,-11.05211
9.5,6.5,-11.05212
10.0,6.5,-11.05212
-10.0,7.0,-2.5468
-9.5,7.0,-2.61491
-9.0,7.0,-2.72605
-8.5,7.0,-2.90621
-8.0,7.0,-3.19516
-7.5,7.0,-3.65074
-7.0,7.0,-4.34989
-6.5,7.0,-5.37911
-6.0,7.0,-6.80225
-5.5,7.0,-8.59515
-5.0,7.0,-10.54973
-4.5,7.0,-12.1818
-4.0,7.0,-12.8377
-3.5,7.0,-12.39317
-3.0,7.0,-11.63802
-2.5,7.0,-11.18058
-2.0,7.0,-11.01465
-1.5,7.0,-10.98528
-1.0,7.0,-10.99973
-0.5,7.0,-11.02148
0.0,7.0,-11.03965
0.5,7.0,-11.05255
1.0,7.0,-11.06107
1.5,7.0,-11.06649
2.0,7.0,-11.06988
2.5,7.0,-11.07196
3.0,7.0,-11.07324
3.5,7.0,-11.07402
4.0,7.0,-11.0745
4.5,7.0,-11.07479
5.0,7.0,-11.07496
5.5,7.0,-11.07507
6.0,7.0,-11.07514
6.5,7.0,-11.07517
7.0,7.0,-11.0752
7.5,7.0,-11.07521
8.0,7.0,-11.07522
8.5,7.0,-11.07523
9.0,7.0,-11.07523
9.5,7.0,-11.07523
10.0,7.0,-11.07523
-10.0,7.5,-2.61419
-9.5,7.5,-2.7253
-9.0,7.5,-2.90543
-8.5,7.5,-3.19433
-8.0,7.5,-3.64986
-7.5,7.5,-4.34908
-7.0,7.5,-5.379
-6.5,7.5,-6.80574
-6.0,7.5,-8.61457
-5.5,7.5,-10.63042
-5.0,7.5,-12.44659
-4.5,7.5,-13.44191
-4.0,7.5,-13.20731
-3.5,7.5,-12.2729
-3.0,7.5,-11.52061
-2.5,7.5,-11.16852
-2.0,7.5,-11.05415
-1.5,7.5,-11.03446
-1.0,7.5,-11.04319
-0.5,7.5,-11.05652
0.0,7.5,-11.06763
0.5,7.5,-11.0755
1.0,7.5,-11.08069
1.5,7.5,-11.08399
2.0,7.5,-11.08605
2.5,7.5,-11.08733
3.0,7.5,-11.0881
3.5,7.5,-11.08858
4.0,7.5,-11.08887
4.5,7.5,-11.08904
5.0,7.5,-11.08915
5.5,7.5,-11.08922
6.0,7.5,-11.08926
6.5,7.5,-11.08928
7.0,7.5,-11.08929
7.5,7.5,-11.0893
8.0,7.5,-11.08931
8.5,7.5,-11.08931
9.0,7.5,-11.08931
9.5,7.5,-11.08931
10.0,7.5,-11.08931
-10.0,8.0,-2.72485
-9.5,8.0,-2.90495
-9.0,8.0,-3.19382
-8.5,8.0,-3.64932
-8.0,8.0,-4.34859
-7.5,8.0,-5.37893
-7.0,8.0,-6.80785
-6.5,8.0,-8.62649
-6.0,8.0,-10.68129
-5.5,8.0,-12.6258
-5.0,8.0,-13.91805
-4.5,8.0,-14.01821
-4.0,8.0,-13.06732
-3.5,8.0,-12.00842
-3.0,8.0,-11.39795
-2.5,8.0,-11.152
-2.0,8.0,-11.07716
-1.5,8.0,-11.0645
-1.0,8.0,-11.06978
-0.5,8.0,-11.07791
0.0,8.0,-11.08469
0.5,8.0,-11.08948
1.0,8.0,-11.09264
1.5,8.0,-11.09464
2.0,8.0,-11.0959
2.5,8.0,-11.09667
3.0,8.0,-11.09714
3.5,8.0,-11.09743
4.0,8.0,-11.09761
4.5,8.0,-11.09771
5.0,8.0,-11.09778
5.5,8.0,-11.09782
6.0,8.0,-11.09784
6.5,8.0,-11.09786
7.0,8.0,-11.09786
7.5,8.0,-11.09787
8.0,8.0,-11.09787
8.5,8.0,-11.09788
9.0,8.0,-11.09788
9.5,8.0,-11.09788
10.0,8.0,-11.09788
-10.0,8.5,-2.90466
-9.5,8.5,-3.19351
-9.0,8.5,-3.649
-8.5,8.5,-4.34829
-8.0,8.5,-5.37888
-7.5,8.5,-6.80913
-7.0,8.5,-8.63376
-6.5,8.5,-10.71289
-6.0,8.5,-12.74236
-5.5,8.5,-14.2634
-5.0,8.5,-14.73635
-4.5,8.5,-13.96647
-4.0,8.5,-12.67532
-3.5,8.5,-11.74189
-3.0,8.5,-11.30061
-2.5,8.5,-11.13825
-2.0,8.5,-11.09075
-1.5,8.5,-11.0828
-1.0,8.5,-11.08599
-0.5,8.5,-11.09094
0.0,8.5,-11.09506
0.5,8.5,-11.09798
1.0,8.5,-11.0999
1.5,8.5,-11.10112
2.0,8.5,-11.10188
2.5,8.5,-11.10235
3.0,8.5,-11.10263
3.5,8.5,-11.10281
4.0,8.5,-11.10292
4.5,8.5,-11.10298
5.0,8.5,-11.10302
5.5,8.5,-11.10304
6.0,8.5,-11.10306
6.5,8.5,-11.10307
7.0,8.5,-11.10307
7.5,8.5,-11.10308
8.0,8.5,-11.10308
8.5,8.5,-11.10308
9.0,8.5,-11.10308
9.5,8.5,-11.10308
10.0,8.5,-11.10308
-10.0,9.0,-3.19333
-9.5,9.0,-3.6488
-9.0,9.0,-4.34811
-8.5,9.0,-5.37886
-8.0,9.0,-6.80991
-7.5,9.0,-8.63819
-7.0,9.0,-10.73234
-6.5,9.0,-12.81622
-6.0,9.0,-14.49898
-5.5,9.0,-15.30829
-5.0,9.0,-14.87152
-4.5,9.0,-13.51815
-4.0,9.0,-12.24284
-3.5,9.0,-11.5298
-3.0,9.0,-11.23209
-2.5,9.0,-11.12846
-2.0,9.0,-11.09885
-1.5,9.0,-11.09392
-1.0,9.0,-11.09586
-0.5,9.0,-11.09887
0.0,9.0,-11.10137
0.5,9.0,-11.10314
1.0,9.0,-11.10431
1.5,9.0,-11.10505
2.0,9.0,-11.10551
2.5,9.0,-11.10579
3.0,9.0,-11.10597
3.5,9.0,-11.10607
4.0,9.0,-11.10614
4.5,9.0,-11.10618
5.0,9.0,-11.1062
5.5,9.0,-11.10622
6.0,9.0,-11.10622
6.5,9.0,-11.10623
7.0,9.0,-11.10623
7.5,9.0,-11.10624
8.0,9.0,-11.10624
8.5,9.0,-11.10624
9.0,9.0,-11.10624
9.5,9.0,-11.10624
10.0,9.0,-11.10624
-10.0,9.5,-3.64868
-9.5,9.5,-4.348
-9.0,9.5,-5.37884
-8.5,9.5,-6.81038
-8.0,9.5,-8.64088
-7.5,9.5,-10.74424
-7.0,9.5,-12.86225
-6.5,9.5,-14.65301
-6.0,9.5,-15.72628
-5.5,9.5,-15.67988
-5.0,9.5,-14.47897
-4.5,9.5,-12.93284
-4.0,9.5,-11.87822
-3.5,9.5,-11.37943
-3.0,9.5,-11.18679
-2.5,9.5,-11.12197
-2.0,9.5,-11.1037
-1.5,9.5,-11.10068
-1.0,9.5,-11.10185
-0.5,9.5,-11.10368
0.0,9.5,-11.1052
0.5,9.5,-11.10627
1.0,9.5,-11.10698
1.5,9.5,-11.10743
2.0,9.5,-11.10771
2.5,9.5,-11.10788
3.0,9.5,-11.10799
3.5,9.5,-11.10805
4.0,9.5,-11.10809
4.5,9.5,-11.10812
5.0,9.5,-11.10813
5.5,9.5,-11.10814
6.0,9.5,-11.10815
6.5,9.5,-11.10815
7.0,9.5,-11.10815
7.5,9.5,-11.10815
8.0,9.5,-11.10815
8.5,9.5,-11.10815
9.0,9.5,-11.10815
9.5,9.5,-11.10815
10.0,9.5,-11.10815
-10.0,10.0,-4.34793
-9.5,10.0,-5.37883
-9.0,10.0,-6.81067
-8.5,10.0,-8.64252
-8.0,10.0,-10.7515
-7.5,10.0,-12.89064
-7.0,10.0,-14.75093
-6.5,10.0,-16.01289
-6.0,10.0,-16.32796
-5.5,10.0,-15.45196
-5.0,10.0,-13.80899
-4.5,10.0,-12.38879
-4.0,10.0,-11.60971
-3.5,10.0,-11.2794
-3.0,10.0,-11.15788
-2.5,10.0,-11.11782
-2.0,10.0,-11.10663
-1.5,10.0,-11.10478
-1.0,10.0,-11.10549
-0.5,10.0,-11.1066
0.0,10.0,-11.10753
0.5,10.0,-11.10818
1.0,10.0,-11.10861
1.5,10.0,-11.10888
2.0,10.0,-11.10905
2.5,10.0,-11.10915
3.0,10.0,-11.10922
3.5,10.0,-11.10926
4.0,10.0,-11.10928
4.5,10.0,-11.1093
5.0,10.0,-11.1093
5.5,10.0,-11.10931
6.0,10.0,-11.10931
6.5,10.0,-11.10931
7.0,10.0,-11.10932
7.5,10.0,-11.10932
8.0,10.0,-11.10932
8.5,10.0,-11.10932
9.0,10.0,-11.10932
9.5,10.0,-11.10932
10.0,10.0,-11.10932
