iteration,theta0,theta1,v_gamma
82,2.0901890781230263,-1.6255248740778578,-2.4176370908300506
83,2.0897854036305237,-1.6556680978625156,-2.4139859316590706
84,2.077754283710537,-1.6896775494643115,-2.4115046973244545
85,2.096409530867511,-1.703080332851279,-2.407963318837851
86,2.0992269018093976,-1.7310144393966722,-2.404782597540631
87,2.1090206056114913,-1.7391072514300185,-2.402839801955011
88,2.1245864279028592,-1.7540487702431133,-2.399580589617178
89,2.1538902480350726,-1.7502777567931018,-2.39679414317066
90,2.176991586568142,-1.7486592303511461,-2.394691557385479
91,2.1793779033190033,-1.7669472906095678,-2.3924671102984982
92,2.1736197288613672,-1.781046589388079,-2.3915728831243075
93,2.174254757986332,-1.8040649098416037,-2.3892313760947257
94,2.1573559255306787,-1.8435323849934613,-2.3876798751972506
95,2.1632109666927177,-1.8562578601769155,-2.385936166622079
96,2.1678466319911447,-1.878356900907287,-2.3836547877971883
97,2.181842507791319,-1.8965871708592836,-2.380537188805902
98,2.201827111948272,-1.894381118265945,-2.378263219370467
99,2.2587938816787965,-1.8777424588766838,-2.373642385487899
100,2.2667246541422736,-1.8922608013924105,-2.3715234196607864
101,2.3115795947785838,-1.892946098644739,-2.3674825483067523
102,2.3078249875553354,-1.9012821306541816,-2.366959490569106
