iteration,theta0,theta1,gain,bias
93,0.6206623822782331,-0.9154243685867592,0.0,-3.5548561973307855
94,0.6268146188577391,-0.9219361864024864,0.0,-3.549885606479225
95,0.632995329362633,-0.92848041635262,0.0,-3.544897450048568
96,0.6392048869527412,-0.9350574543266128,0.0,-3.539891665919692
97,0.6454436718449047,-0.9416677040802766,0.0,-3.5348681909502186
98,0.6517120714784652,-0.948311577426482,0.0,-3.5298269609649076
99,0.6580104806856879,-0.9549894944314836,0.0,-3.524767910745955
100,0.6643393018678015,-0.961701883618586,0.0,-3.5196909740231925
101,0.6706989451760179,-0.9684491821769068,0.0,-3.5145960834641805
102,0.6770898286983532,-0.9752318361773484,0.0,-3.5094831706641956
103,0.6835123786522783,-0.9820503007954914,0.0,-3.504352166136117
104,0.6899670295833495,-0.9889050405414817,0.0,-3.4992029993002047
105,0.6964542245700694,-0.9957965294972644,0.0,-3.494035598473749
106,0.7029744154352803,-1.002725251561655,0.0,-3.4888498908606302
107,0.7095280629641647,-1.0096917007030362,0.0,-3.4836458025407495
108,0.7161156371295432,-1.0166963812212946,0.0,-3.4784232584593298
109,0.7227376173238682,-1.0237398080167353,0.0,-3.4731821824161218
110,0.729394492599456,-1.0308225068700838,0.0,-3.4679224970544604
111,0.7360867619158852,-1.0379450147298694,0.0,-3.462644123850204
112,0.7428149343958214,-1.0451078800104177,0.0,-3.4573469831005497
113,0.7495795295893495,-1.052311662900136,0.0,-3.4520309939127083
114,0.7563810777468924,-1.0595569356797434,0.0,-3.446696074192445
115,0.7632201201013733,-1.0668442830517992,0.0,-3.44134214063249
116,0.7700972091597287,-1.0741743024812165,0.0,-3.4359691087008013
117,0.777012909004483,-1.0815476045482102,0.0,-3.4305768926286797
118,0.7839677956053916,-1.088964813313008,0.0,-3.425165405398756
119,0.790962457141867,-1.0964265666937285,0.0,-3.419734558732806
120,0.7979974943365169,-1.1039335168576403,0.0,-3.414284263079431
121,0.8050735208001409,-1.1114863306260447,0.0,-3.408814427601575
122,0.8121911633890605,-1.1190856898945467,0.0,-3.40332496016388
123,0.8193510625746432,-1.1267322920674294,0.0,-3.3978157673198877
124,0.8265538728262332,-1.1344268505088266,0.0,-3.392286754299077
125,0.8338002630074884,-1.1421700950097329,0.0,-3.3867378249937157
126,0.8410909167872213,-1.1499627722731052,0.0,-3.3811688819455625
127,0.8484265330646537,-1.157805646415747,0.0,-3.3755798263323795
128,0.8558078264107,-1.1656994994906555,0.0,-3.36997055795427
129,0.8632355275249386,-1.1736451320276668,0.0,-3.3643409752198323
130,0.8707103837097347,-1.1816433635955277,0.0,-3.3586909751321263
131,0.8782331593618261,-1.189695033385039,0.0,-3.353020453274445
132,0.8858046364824432,-1.1978010008151136,0.0,-3.347329303795897
133,0.8934256152065712,-1.2059621461621317,0.0,-3.341617419396788
134,0.9010969143523516,-1.2141793712140758,0.0,-3.3358846913137903
135,0.9088193719914568,-1.2224535999503567,0.0,-3.330131009304914
136,0.9165938460416468,-1.2307857792492796,0.0,-3.324356261634253
137,0.924421214881959,-1.2391768796227425,0.0,-3.318560335056522
138,0.932302377992387,-1.2476278959818776,0.0,-3.3127431148013597
139,0.940238256618571,-1.256139848433245,0.0,-3.3069044845574127
140,0.9482297944629368,-1.264713783107825,0.0,-3.3010443264561684
141,0.956277958403454,-1.273350773024148,0.0,-3.2951625210555573
142,0.9643837392415306,-1.282051918987828,0.0,-3.289258947323301
143,0.9725481524802674,-1.2908183505287212,0.0,-3.2833334826200105
144,0.9807722391346554,-1.2996512268779323,0.0,-3.277386002682009
145,0.989057066575202,-1.308551737986403,0.0,-3.271416381603903
146,0.997403729406754,-1.317521105587543,0.0,-3.265424491820849
147,1.005813350384386,-1.3265605843064867,0.0,-3.2594102040905595
148,1.0142870813678142,-1.3356714628171569,0.0,-3.253373387474996
149,1.022826104316823,-1.344855065051238,0.0,-3.247313909321753
150,1.0314316323295112,-1.3541127514608813,0.0,-3.2412316352451476
151,1.0401049107256433,-1.3634459203382188,0.0,-3.2351264291069493
152,1.0488472181774038,-1.3728560091945758,0.0,-3.2289981529967964
153,1.057659867890367,-1.3823444962035405,0.0,-3.2228466672122478
154,1.0665442088368744,-1.3919129017099745,0.0,-3.216671830238473
155,1.0755016270450646,-1.4015627898098957,0.0,-3.210473498727554
156,1.0845335469463564,-1.411295770004554,0.0,-3.204251527477407
157,1.0936414327847044,-1.4211134989332463,0.0,-3.198005769410268
158,1.1028267900909654,-1.431017682189149,0.0,-3.1917360755507698
159,1.1120911672259537,-1.4410100762227909,0.0,-3.1854422950035515
160,1.1214361569963702,-1.4510924903392166,0.0,-3.1791242749304014
161,1.1308633983472616,-1.4612667887928927,0.0,-3.1727818605269027
162,1.1403745781358978,-1.4715348929876466,0.0,-3.1664148949985593
163,1.1499714329914266,-1.4818987837868516,0.0,-3.1600232195363684
164,1.159655751265558,-1.492360503941246,0.0,-3.1536066732918213
165,1.1694293750795477,-1.502922160641229,0.0,-3.1471650933512882
166,1.179294202473256,-1.5135859282014403,0.0,-3.1406983147097582
167,1.189252189662497,-1.5243540508860196,0.0,-3.1342061702438917
168,1.1993053534111775,-1.5352288458831844,0.0,-3.1276884906843567
169,1.2094557735254614,-1.5462127064391045,0.0,-3.121145104587372
170,1.21970559547731,-1.557308105160673,0.0,-3.114575838305453
171,1.230057033165859,-1.5685175974991252,0.0,-3.1079805159572507
172,1.2405123718250697,-1.5798438254254925,0.0,-3.1013589593964768
173,1.25107397108721,-1.5912895213111382,0.0,-3.0947109881798056
174,1.261744268212423,-1.6028575120276192,0.0,-3.0880364195337022
175,1.272525781494957,-1.6145507232798393,0.0,-3.0813350683200893
176,1.283421113858043,-1.6263721841893235,0.0,-3.074606747000774
177,1.2944329566501251,-1.638325032145221,0.0,-3.067851265600515
178,1.30556409365582,-1.6504125179409748,0.0,-3.0610684316686383
179,1.3168174053365655,-1.6626380112177477,0.0,-3.054258050239092
180,1.3281958733171029,-1.675005006237248,0.0,-3.0474199237887776
181,1.3397025851346116,-1.6875171280066812,0.0,-3.040553852194039
182,1.3513407392695207,-1.7001781387828625,0.0,-3.0336596326851395
183,1.3631136504782662,-1.7129919449838555,0.0,-3.0267370597985397
184,1.375024755449754,-1.7259626045382874,0.0,-3.0197859253267896
185,1.3870776188097615,-1.7390943347069732,0.0,-3.0128060182658047
186,1.39927593949894,-1.7523915204125868,0.0,-3.005797124759285
187,1.4116235575528733,-1.7658587231179272,0.0,-2.9987590280399967
188,1.4241244613150077,-1.7795006902965642,0.0,-2.9916915083676248
189,1.4367827951158303,-1.793322365543065,0.0,-2.98459434296284
190,1.4496028674552823,-1.8073288993761027,0.0,-2.977467305937207
191,1.462589159728229,-1.8215256607911328,0.0,-2.970310168218512
192,1.4757463355370095,-1.835918249626121,0.0,-2.963122697471037
193,1.4890792506390695,-1.850512509809488,0.0,-2.9559046580102275
194,1.5025929635824418,-1.865314543566679,0.0,-2.9486558107111787
195,1.516292747086899,-1.8803307266691769,0.0,-2.941375912910262
196,1.530184100234567,-1.8955677248190448,0.0,-2.934064718299129
197,1.544272761540008,-1.911032511271159,0.0,-2.9267219768102515
198,1.5585647229772437,-1.926732385806981,0.0,-2.919347434493033
199,1.573066245048913,-1.9426749951849904,0.0,-2.9119408333794152
200,1.5877838729921432,-1.958868355207732,0.0,-2.9045019113377544
201,1.6027244542255632,-1.975320874560125,0.0,-2.8970304019135797
202,1.617895157153537,-1.992041380591909,0.0,-2.8895260341556765
203,1.63330349145634,-2.009039147236344,0.0,-2.8819885324256993
204,1.648957330009535,-2.02632392527983,0.0,-2.874417616189298
205,1.6648649325926264,-2.043905975223844,0.0,-2.8668129997864584
206,1.6810349715647992,-2.061796103007034,0.0,-2.8591743921784154
207,1.6974765597075916,-2.080005698891179,0.0,-2.851501496668149
208,1.7141992804578332,-2.098546779850861,0.0,-2.8437940105910187
209,1.7312132207816102,-2.117432035850106,0.0,-2.836051624971608
210,1.7485290069714736,-2.136674880439299,0.0,-2.8282740241422517
211,1.7661578436848788,-2.1562895061625085,0.0,-2.820460885318031
212,1.784111556582848,-2.176290945330696,0.0,-2.8126118781222718
213,1.802402638975388,-2.1966951367927723,0.0,-2.8047266640555826
214,1.8210443029345864,-2.2175189994237825,0.0,-2.7968048959004284
215,1.84005053539976,-2.2387805131524288,0.0,-2.7888462170519395
216,1.859436159871766,-2.2604988084675743,0.0,-2.780850260764133
217,1.8792169043793796,-2.282694265483926,0.0,-2.772816649298936
218,1.8994094764993967,-2.3053886238080143,0.0,-2.764744992963292
219,1.920031646328668,-2.328605104637361,0.0,-2.756634889017091
220,1.941102338442421,-2.352368546750178,0.0,-2.748485920431678
221,1.96264173403393,-2.376705558309116,0.0,-2.740297654475077
222,1.984671384619856,-2.401644686716986,0.0,-2.7320696410957757
223,2.0072143389206785,-2.4272166091384,0.0,-2.7238014110717232
224,2.030295284792677,-2.453454346748412,0.0,-2.7154924738848987
225,2.0539407084073678,-2.4803935063068017,0.0,-2.707142315274262
226,2.0781790732570213,-2.5080725533028083,0.0,-2.698750394410611
227,2.103041022025637,-2.536533121695933,0.0,-2.690316140625607
228,2.1285596049219646,-2.5658203662265127,0.0,-2.681838949613409
229,2.154770538747988,-2.595983364425273,0.0,-2.673318179006312
230,2.181712501801804,-2.627075576865116,0.0,-2.664753143204723
231,2.209427470726603,-2.65915537593942,0.0,-2.6561431073157
232,2.237961106665876,-2.692286655603997,0.0,-2.6474872800215836
233,2.2673631996316828,-2.72653953719475,0.0,-2.638784805159373
234,2.297688181921318,-2.761991189778127,0.0,-2.6300347517398777
235,2.328995723835336,-2.798726787695468,0.0,-2.6212361020702724
236,2.361351428000649,-2.8368406332795164,0.0,-2.612387737560348
237,2.394827642476992,-2.8764374794879948,0.0,-2.6034884216858405
238,2.4295044177807585,-2.9176340958680758,0.0,-2.594536779444319
239,2.4654706393449928,-2.9605611324484524,0.0,-2.5855312724600195
240,2.502825375224435,-3.005365350687308,0.0,-2.576470168659883
241,2.541679489706731,-3.052212309632297,0.0,-2.5673515051346643
242,2.5821575878212006,-3.10128962056739,0.0,-2.5581730423899396
243,2.6244003748333613,-3.152810916861663,0.0,-2.5489322076448406
244,2.6685675405122744,-3.2070207306577214,0.0,-2.5396260240989736
245,2.7148413129010582,-3.26420052895878,0.0,-2.530251022085448
246,2.7634308743619678,-3.324676245125783,0.0,-2.5208031266526634
247,2.8145778995002515,-3.388827757337838,0.0,-2.51127751421349
248,2.8685635687278395,-3.4571009273600075,0.0,-2.5016684282389448
249,2.925717545695649,-3.530023042275652,0.0,-2.4919689402164504
250,2.9864296016939207,-3.6082228310940407,0.0,-2.4821706367356873
251,3.051164857052749,-3.692456707563699,0.0,-2.472263205848828
252,3.1204840394568314,-3.783643599324143,0.0,-2.4622338846258747
253,3.195070815552495,-3.882911789249649,0.0,-2.4520667133350136
254,3.275769276208204,-3.991662827765951,0.0,-2.4417415172381336
255,3.363636291679388,-4.111660131764833,0.0,-2.4312325005003133
256,3.4600161387264468,-4.245153992836429,0.0,-2.420506281947991
257,3.566649353292045,-4.395061522275703,0.0,-2.4095191201220842
258,3.6858357695761943,-4.565231776744665,0.0,-2.3982129520677162
259,3.820686435656896,-4.7608474831235,0.0,-2.3865096894684736
260,3.9755276787455727,-4.989055439763155,0.0,-2.3743029602390715
261,4.156579703073658,-5.260001688269151,0.0,-2.3614461568715166
262,4.3731637513597885,-5.588636382411787,0.0,-2.3477353586897967
263,4.64001070543522,-5.998117612489723,0.0,-2.332885979622672
264,4.982090384691106,-6.526893897015651,0.0,-2.3165054368610454
265,5.445852918766253,-7.245224653379297,0.0,-2.298083440554368
266,6.128590185043303,-8.298519940337304,0.0,-2.2771221707249913
267,7.260532200973163,-10.028697884873903,0.0,-2.2540224971081937
268,9.35565789441695,-13.1957672910434,0.0,-2.2335603095336234
269,12.606460990731328,-18.07613970115668,0.0,-2.2244658659072796
