iteration,theta0,theta1,v_gamma
53,0.0,2.791213204568402,-4.633389393111662
54,0.0,2.818085708609413,-4.632674917616737
55,0.0,2.8443898500219706,-4.6319902348923705
56,0.0,2.8701460214684094,-4.631333677729765
57,0.0,2.8953736923603586,-4.630703690415082
58,0.0,2.920091452059239,-4.630098820500923
59,0.0,2.9443170518353154,-4.629517711191922
60,0.0,2.968067445427825,-4.628959094305958
61,0.0,2.9913588280993624,-4.62842178377271
62,0.0,3.0142066741182116,-4.627904669632101
63,0.0,3.036625772634446,-4.627406712496565
64,0.0,3.0586302619408956,-4.626926938442718
65,0.0,3.080233662129733,-4.626464434299776
66,0.0,3.1014489061705497,-4.626018343304146
67,0.0,3.1222883694471415,-4.625587861091449
68,0.0,3.142763897798643,-4.625172231999284
69,0.0,3.1628868341165797,-4.624770745655921
70,0.0,3.182668043553454,-4.624382733831967
71,0.0,3.2021179374009447,-4.624007567533804
72,0.0,3.221246495697076,-4.623644654319211
73,0.0,3.240063288621988,-4.623293435817224
74,0.0,3.258577496741526,-4.622953385435669
75,0.0,3.276797930156837,-4.62262400624115
76,0.0,3.2947330466167237,-4.622304828997598
77,0.0,3.3123909686477653,-4.62199541035055
78,0.0,3.3297794997552366,-4.6216953311454585
79,0.0,3.3469061397457285,-4.6214041948693065
80,0.0,3.363778099220185,-4.6211216262056345
81,0.0,3.38040231328379,-4.620847269693997
82,0.0,3.39678545451691,-4.620580788485618
83,0.0,3.412933945249022,-4.620321863187593
84,0.0,3.4288539691753988,-4.620070190788786
85,0.0,3.4445514823541448,-4.61982548366101
86,0.0,3.4600322236191365,-4.619587468629711
87,0.0,3.4753017244424047,-4.619355886108744
88,0.0,3.490365318277604,-4.619130489294415
89,0.0,3.5052281494143758,-4.618911043414238
90,0.0,3.519895181371683,-4.618697325026322
91,0.0,3.5343712048565408,-4.618489121365534
92,0.0,3.5486608453130035,-4.618286229733021
93,0.0,3.5627685700847893,-4.618088456925859
94,0.0,3.576698695213535,-4.617895618703865
95,0.0,3.5904553918933386,-4.6177075392909055
96,0.0,3.6040426926010216,-4.61752405090819
97,0.0,3.617464496920374,-4.617344993337211
98,0.0,3.630724577077533,-4.617170213510309
99,0.0,3.6438265832036256,-4.616999565126805
100,0.0,3.65677404833984,-4.616832908292988
101,0.0,3.6695703931991632,-4.616670109184236
102,0.0,3.682218930698184,-4.616511039727771
103,0.0,3.6947228702715504,-4.616355577304618
104,0.0,3.7070853219809226,-4.616203604469476
105,0.0,3.719309300429555,-4.616055008687256
106,0.0,3.7313977284929853,-4.615909682085188
107,0.0,3.74335344087568,-4.615767521219469
108,0.0,3.755179187502913,-4.615628426855474
109,0.0,3.766877636756606,-4.6154923037606235
110,0.0,3.778451378563349,-4.615359060509133
111,0.0,3.789902927342339,-4.615228609297811
112,0.0,3.801234724820531,-4.615100865772272
113,0.0,3.8124491427218676,-4.614975748862791
114,0.0,3.823548485337066,-4.614853180629334
115,0.0,3.83453499198006,-4.614733086115064
116,0.0,3.8454108393368664,-4.614615393207829
117,0.0,3.856178143712292,-4.614500032509194
118,0.0,3.866838963179619,-4.614386937210475
119,0.0,3.8773952996380965,-4.614276042975393
120,0.0,3.8878491007828124,-4.614167287828934
121,0.0,3.8982022619912597,-4.614060612052051
122,0.0,3.9084566281306667,-4.613955958081831
123,0.0,3.9186139952899515,-4.613853270416864
124,0.0,3.9286761124399394,-4.613752495527428
125,0.0,3.9386446830252866,-4.613653581770275
