theta0,theta1,v_gamma
-7.5,-8.0,212.64347891830718
-7.0,-8.0,212.64347891791724
-6.5,-8.0,212.64347891681754
-6.0,-8.0,212.64347891364608
-5.5,-8.0,212.64347890421664
-5.0,-8.0,212.64347887495154
-4.5,-8.0,212.64347877911717
-4.0,-8.0,212.64347844560595
-3.5,-8.0,212.6434772116259
-3.0,-8.0,212.64347238845568
-2.5,-8.0,212.6434526832865
-2.0,-8.0,212.64336948041284
-1.5,-8.0,212.6430098573771
-1.0,-8.0,212.64142962296964
-0.5,-8.0,212.6343997522579
0.0,-8.0,212.6027993462665
0.5,-8.0,212.45935646719943
1.0,-8.0,211.8037078231502
1.5,-8.0,208.85199900054764
2.0,-8.0,197.51193876057593
2.5,-8.0,175.0018222505422
3.0,-8.0,159.0868302507401
3.5,-8.0,154.68039395095008
4.0,-8.0,155.50548492280925
4.5,-8.0,157.79336478955292
5.0,-8.0,159.65750411286064
5.5,-8.0,160.65024177513033
6.0,-8.0,161.07691475423042
6.5,-8.0,161.2437621067208
7.0,-8.0,161.3065905302214
7.5,-8.0,161.32991021604315
8.0,-8.0,161.3385185180244
8.5,-8.0,161.3416896273866
9.0,-8.0,161.34285686009397
9.5,-8.0,161.34328636315567
10.0,-8.0,161.34344438558298
-10.0,-7.5,212.64675070969628
-9.5,-7.5,212.64675070969233
-9.0,-7.5,212.64675070968124
-8.5,-7.5,212.64675070965052
-8.0,-7.5,212.64675070956693
-7.5,-7.5,212.6467507093358
-7.0,-7.5,212.64675070869308
-6.5,-7.5,212.64675070687954
-6.0,-7.5,212.64675070165194
-5.5,-7.5,212.64675068610475
-5.0,-7.5,212.64675063785592
-4.5,-7.5,212.64675047985375
-4.0,-7.5,212.64674992999406
-3.5,-7.5,212.6467478955328
-3.0,-7.5,212.64673994358012
-2.5,-7.5,212.6467074557081
-2.0,-7.5,212.6465702794548
-1.5,-7.5,212.645977373077
-1.0,-7.5,212.64337210982302
-0.5,-7.5,212.63178325435422
0.0,-7.5,212.57970858372786
0.5,-7.5,212.34369808261417
1.0,-7.5,211.27213558673952
1.5,-7.5,206.59128962131558
2.0,-7.5,190.9269017688197
2.5,-7.5,168.29931468739932
3.0,-7.5,156.82839970397941
3.5,-7.5,154.9594913788687
4.0,-7.5,156.66620360769838
4.5,-7.5,158.84928004653327
5.0,-7.5,160.25480785385798
5.5,-7.5,160.9157251083291
6.0,-7.5,161.18416332903166
6.5,-7.5,161.28676775409323
7.0,-7.5,161.32507051714524
7.5,-7.5,161.3392412149105
8.0,-7.5,161.3444659810953
8.5,-7.5,161.3463898228943
9.0,-7.5,161.34709784239047
9.5,-7.5,161.34735835463772
10.0,-7.5,161.3474541999965
-10.0,-7.0,212.65214187486268
-9.5,-7.0,212.65214187485614
-9.0,-7.0,212.65214187483787
-8.5,-7.0,212.65214187478736
-8.0,-7.0,212.65214187464917
-7.5,-7.0,212.65214187426855
-7.0,-7.0,212.65214187320865
-6.5,-7.0,212.6521418702187
-6.0,-7.0,212.6521418615999
-5.5,-7.0,212.65214183596868
-5.0,-7.0,212.65214175642072
-4.5,-7.0,212.65214149592526
-4.0,-7.0,212.65214058938034
-3.5,-7.0,212.65213723519642
-3.0,-7.0,212.6521241249417
-2.5,-7.0,212.652070562745
-2.0,-7.0,212.65184440302764
-1.5,-7.0,212.65086689765658
-1.0,-7.0,212.6465718241528
-0.5,-7.0,212.62746894999708
0.0,-7.0,212.54168182694912
0.5,-7.0,212.15388432883034
1.0,-7.0,210.41241308825872
1.5,-7.0,203.17216951480268
2.0,-7.0,183.2997379265837
2.5,-7.0,163.07680328539428
3.0,-7.0,155.75599162891402
3.5,-7.0,155.7413543672593
4.0,-7.0,157.8479970874023
4.5,-7.0,159.67681495235922
5.0,-7.0,160.66260991053622
5.5,-7.0,161.08784017444782
6.0,-7.0,161.254373949925
6.5,-7.0,161.31713243979874
7.0,-7.0,161.3404362667169
7.5,-7.0,161.34904091378456
8.0,-7.0,161.35221116294088
8.5,-7.0,161.35337818711363
9.0,-7.0,161.35380763752593
9.5,-7.0,161.35396564595342
10.0,-7.0,161.3540237782413
-10.0,-6.5,212.66102196897154
-9.5,-6.5,212.66102196896065
-9.0,-6.5,212.66102196893027
-8.5,-6.5,212.66102196884714
-8.0,-6.5,212.6610219686198
-7.5,-6.5,212.6610219679918
-7.0,-6.5,212.66102196624502
-6.5,-6.5,212.6610219613151
-6.0,-6.5,212.66102194710544
-5.5,-6.5,212.66102190484767
-5.0,-6.5,212.6610217737004
-4.5,-6.5,212.66102134423232
-4.0,-6.5,212.66101984964823
-3.5,-6.5,212.66101431974056
-3.0,-6.5,212.6609927053967
-2.5,-6.5,212.66090439965387
-2.0,-6.5,212.6605315407714
-1.5,-6.5,212.65891999375643
-1.0,-6.5,212.65183937398763
-0.5,-6.5,212.6203547051276
0.0,-6.5,212.47910424559745
0.5,-6.5,211.84329350074793
1.0,-6.5,209.03906278524056
1.5,-6.5,198.27333775303634
2.0,-6.5,175.56832494363525
2.5,-6.5,159.51357459296204
3.0,-6.5,155.61193815120572
3.5,-6.5,156.81185336730718
4.0,-6.5,158.89178408456593
4.5,-6.5,160.2772976112612
5.0,-6.5,160.93416883141614
5.5,-6.5,161.20174323610465
6.0,-6.5,161.30415658510736
6.5,-6.5,161.342416159537
7.0,-6.5,161.35657691638417
7.5,-6.5,161.361799344069
8.0,-6.5,161.3637226190829
8.5,-6.5,161.36443049549968
9.0,-6.5,161.3646909697052
9.5,-6.5,161.364786804325
10.0,-6.5,161.36482206219617
-10.0,-6.0,212.67563988550373
-9.5,-6.0,212.67563988548554
-9.0,-6.0,212.6756398854353
-8.5,-6.0,212.67563988529866
-8.0,-6.0,212.675639884923
-7.5,-6.0,212.67563988388812
-7.0,-6.0,212.675639881008
-6.5,-6.0,212.67563987288148
-6.0,-6.0,212.67563984945474
-5.5,-6.0,212.67563977978793
-5.0,-6.0,212.67563956357557
-4.5,-6.0,212.67563885554563
-4.0,-6.0,212.67563639154378
-3.5,-6.0,212.67562727482803
-3.0,-6.0,212.67559164100408
-2.5,-6.0,212.67544605865095
-2.0,-6.0,212.6748313602262
-1.5,-6.0,212.6721746042948
-1.0,-6.0,212.66050269837135
-0.5,-6.0,212.60862217131273
0.0,-6.0,212.37625080564987
0.5,-6.0,211.33754676353115
1.0,-6.0,206.88904481449634
1.5,-6.0,191.8050522929693
2.0,-6.0,168.7657685017609
2.5,-6.0,157.4753805312684
3.0,-6.0,156.13914035033707
3.5,-6.0,157.9494028011913
4.0,-6.0,159.7199244064788
4.5,-6.0,160.6942225737162
5.0,-6.0,161.11705570234298
5.5,-6.0,161.28306577347703
6.0,-6.0,161.3457065097902
6.5,-6.0,161.3689832884108
7.0,-6.0,161.37758157779683
7.5,-6.0,161.3807502865905
8.0,-6.0,161.3819169219966
8.5,-6.0,161.38234626906197
9.0,-6.0,161.38250424832006
9.5,-6.0,161.38256237185175
10.0,-6.0,161.38258375558536
-10.0,-5.5,212.6996787482781
-9.5,-5.5,212.69967874824778
-9.0,-5.5,212.6996787481652
