method_name,samples_to_converge
discounted_natural_proper,100215
discounted_natural_proper,98741
discounted_natural_proper,99158
discounted_natural_proper,100106
discounted_natural_proper,99529
discounted_natural_proper,99258
discounted_natural_proper,98952
discounted_natural_proper,98902
discounted_natural_proper,99330
discounted_natural_proper,99131
discounted_natural_proper,99684
discounted_natural_proper,99081
discounted_natural_proper,100514
discounted_natural_proper,98976
discounted_natural_proper,99454
discounted_natural_proper,98798
discounted_natural_proper,99724
discounted_natural_proper,99125
discounted_natural_proper,99217
discounted_natural_proper,99181
discounted_natural_proper,99505
discounted_natural_proper,99286
discounted_natural_proper,99514
discounted_natural_proper,99304
discounted_natural_proper,99423
discounted_natural_proper,99405
discounted_natural_proper,99119
discounted_natural_proper,99091
discounted_natural_proper,99382
discounted_natural_proper,99757
discounted_natural_proper,99436
discounted_natural_proper,99336
discounted_natural_proper,99696
discounted_natural_proper,99813
discounted_natural_proper,100075
discounted_natural_proper,100137
discounted_natural_proper,99376
discounted_natural_proper,98941
discounted_natural_proper,98980
discounted_natural_proper,98995
discounted_natural_proper,99018
discounted_natural_proper,100213
discounted_natural_proper,99134
discounted_natural_proper,99952
discounted_natural_proper,100298
discounted_natural_proper,98968
discounted_natural_proper,99432
discounted_natural_proper,99431
discounted_natural_proper,100155
discounted_natural_proper,100887
discounted_natural_proper,100269
discounted_natural_proper,99419
discounted_natural_proper,99156
discounted_natural_proper,99369
discounted_natural_proper,101062
discounted_natural_proper,98952
discounted_natural_proper,99052
discounted_natural_proper,98980
discounted_natural_proper,99662
discounted_natural_proper,99771
discounted_natural_proper,99305
discounted_natural_proper,99787
discounted_natural_proper,99486
discounted_natural_proper,100782
discounted_natural_proper,98790
discounted_natural_proper,100431
discounted_natural_proper,100875
discounted_natural_proper,98794
discounted_natural_proper,99093
discounted_natural_proper,100032
discounted_natural_proper,99947
discounted_natural_proper,99525
discounted_natural_proper,100023
discounted_natural_proper,100160
discounted_natural_proper,99284
discounted_natural_proper,98739
discounted_natural_proper,99050
discounted_natural_proper,99560
discounted_natural_proper,99548
discounted_natural_proper,99714
discounted_natural_proper,101326
discounted_natural_proper,100693
discounted_natural_proper,99524
discounted_natural_proper,100734
discounted_natural_proper,99104
discounted_natural_proper,99860
discounted_natural_proper,100043
discounted_natural_proper,99059
discounted_natural_proper,100075
discounted_natural_proper,99489
discounted_natural_proper,100641
discounted_natural_proper,99343
discounted_natural_proper,99105
discounted_natural_proper,99282
discounted_natural_proper,100519
discounted_natural_proper,99177
discounted_natural_proper,99884
discounted_natural_proper,98955
discounted_natural_proper,99253
discounted_natural_popular,3502400
discounted_natural_popular,3502400
discounted_natural_popular,3484800
discounted_natural_popular,3494400
discounted_natural_popular,3491200
discounted_natural_popular,3500800
discounted_natural_popular,3496000
discounted_natural_popular,3489600
discounted_natural_popular,3496000
discounted_natural_popular,3491200
discounted_natural_popular,3491200
discounted_natural_popular,3497600
discounted_natural_popular,3491200
discounted_natural_popular,3496000
discounted_natural_popular,3496000
discounted_natural_popular,3496000
discounted_natural_popular,3492800
discounted_natural_popular,3497600
discounted_natural_popular,3483200
discounted_natural_popular,3489600
discounted_natural_popular,3499200
discounted_natural_popular,3499200
discounted_natural_popular,3488000
discounted_natural_popular,3484800
discounted_natural_popular,3492800
discounted_natural_popular,3492800
discounted_natural_popular,3488000
discounted_natural_popular,3491200
discounted_natural_popular,3494400
discounted_natural_popular,3488000
discounted_natural_popular,3497600
discounted_natural_popular,3491200
discounted_natural_popular,3492800
discounted_natural_popular,3491200
discounted_natural_popular,3481600
discounted_natural_popular,3480000
discounted_natural_popular,3488000
discounted_natural_popular,3494400
discounted_natural_popular,3478400
discounted_natural_popular,3497600
discounted_natural_popular,3489600
discounted_natural_popular,3497600
discounted_natural_popular,3489600
discounted_natural_popular,3481600
discounted_natural_popular,3494400
discounted_natural_popular,3496000
discounted_natural_popular,3494400
discounted_natural_popular,3481600
discounted_natural_popular,3491200
discounted_natural_popular,3488000
discounted_natural_popular,3484800
discounted_natural_popular,3489600
discounted_natural_popular,3499200
discounted_natural_popular,3483200
discounted_natural_popular,3489600
discounted_natural_popular,3483200
discounted_natural_popular,3497600
discounted_natural_popular,3499200
discounted_natural_popular,3497600
discounted_natural_popular,3489600
discounted_natural_popular,3486400
discounted_natural_popular,3492800
discounted_natural_popular,3483200
discounted_natural_popular,3491200
discounted_natural_popular,3480000
discounted_natural_popular,3488000
discounted_natural_popular,3484800
discounted_natural_popular,3484800
discounted_natural_popular,3481600
discounted_natural_popular,3486400
discounted_natural_popular,3486400
discounted_natural_popular,3505600
discounted_natural_popular,3489600
discounted_natural_popular,3499200
discounted_natural_popular,3492800
discounted_natural_popular,3494400
discounted_natural_popular,3496000
discounted_natural_popular,3480000
discounted_natural_popular,3489600
discounted_natural_popular,3491200
discounted_natural_popular,3484800
discounted_natural_popular,3492800
discounted_natural_popular,3481600
discounted_natural_popular,3497600
discounted_natural_popular,3494400
discounted_natural_popular,3488000
discounted_natural_popular,3488000
discounted_natural_popular,3494400
discounted_natural_popular,3499200
discounted_natural_popular,3497600
discounted_natural_popular,3496000
discounted_natural_popular,3496000
discounted_natural_popular,3491200
discounted_natural_popular,3500800
discounted_natural_popular,3492800
discounted_natural_popular,3494400
discounted_natural_popular,3492800
discounted_natural_popular,3497600
discounted_natural_popular,3497600
discounted_natural_popular,3486400
