method_name,samples_to_converge
discounted_vanilla_proper,283297
discounted_vanilla_proper,283120
discounted_vanilla_proper,284825
discounted_vanilla_proper,282403
discounted_vanilla_proper,283144
discounted_vanilla_proper,285358
discounted_vanilla_proper,282706
discounted_vanilla_proper,287631
discounted_vanilla_proper,282731
discounted_vanilla_proper,284709
discounted_vanilla_proper,285871
discounted_vanilla_proper,284580
discounted_vanilla_proper,284228
discounted_vanilla_proper,282530
discounted_vanilla_proper,284489
discounted_vanilla_proper,282171
discounted_vanilla_proper,282853
discounted_vanilla_proper,283884
discounted_vanilla_proper,283867
discounted_vanilla_proper,283709
discounted_vanilla_proper,285981
discounted_vanilla_proper,283949
discounted_vanilla_proper,286167
discounted_vanilla_popular,8417600
discounted_vanilla_popular,8457600
discounted_vanilla_popular,8408000
discounted_vanilla_popular,8460800
discounted_vanilla_popular,8454400
discounted_vanilla_popular,8456000
discounted_vanilla_popular,8406400
discounted_vanilla_popular,8438400
discounted_vanilla_popular,8440000
discounted_vanilla_popular,8406400
discounted_vanilla_popular,8390400
discounted_vanilla_popular,8440000
discounted_vanilla_popular,8401600
discounted_vanilla_popular,8400000
discounted_vanilla_popular,8427200
discounted_vanilla_popular,8377600
discounted_vanilla_popular,8428800
discounted_vanilla_popular,8494400
discounted_vanilla_popular,8424000
discounted_vanilla_popular,8417600
discounted_vanilla_popular,8412800
discounted_vanilla_popular,8406400
discounted_vanilla_popular,8393600
discounted_vanilla_popular,8465600
discounted_vanilla_popular,8440000
discounted_vanilla_popular,8385600
discounted_vanilla_popular,8403200
discounted_vanilla_popular,8408000
discounted_vanilla_popular,8425600
discounted_vanilla_popular,8395200
discounted_vanilla_popular,8395200
discounted_vanilla_popular,8420800
discounted_vanilla_popular,8433600
discounted_vanilla_popular,8465600
discounted_vanilla_popular,8457600
discounted_vanilla_popular,8408000
discounted_vanilla_popular,8420800
discounted_vanilla_popular,8433600
discounted_vanilla_popular,8420800
discounted_vanilla_popular,8467200
discounted_vanilla_popular,8412800
discounted_vanilla_popular,8403200
discounted_vanilla_popular,8414400
discounted_vanilla_popular,8496000
discounted_vanilla_popular,8438400
