theta0,theta1,bias
-9.0,1.5,3.6968
-8.5,1.5,3.69931
-8.0,1.5,3.70344
-7.5,1.5,3.71024
-7.0,1.5,3.72142
-6.5,1.5,3.73979
-6.0,1.5,3.76988
-5.5,1.5,3.81895
-5.0,1.5,3.89845
-4.5,1.5,4.02582
-4.0,1.5,4.2264
-3.5,1.5,4.53404
-3.0,1.5,4.98796
-2.5,1.5,5.62339
-2.0,1.5,6.45713
-1.5,1.5,7.47282
-1.0,1.5,8.59841
-0.5,1.5,9.37215
0.0,1.5,1.97604
0.5,1.5,-6.31287
1.0,1.5,-6.95549
1.5,1.5,-6.85449
2.0,1.5,-6.7462
2.5,1.5,-6.67204
3.0,1.5,-6.6247
3.5,1.5,-6.59521
4.0,1.5,-6.57705
4.5,1.5,-6.56594
5.0,1.5,-6.55917
5.5,1.5,-6.55504
6.0,1.5,-6.55254
6.5,1.5,-6.55102
7.0,1.5,-6.5501
7.5,1.5,-6.54954
8.0,1.5,-6.5492
8.5,1.5,-6.54899
9.0,1.5,-6.54887
9.5,1.5,-6.54879
10.0,1.5,-6.54874
-10.0,2.0,3.37916
-9.5,2.0,3.38068
-9.0,2.0,3.38319
-8.5,2.0,3.38732
-8.0,2.0,3.39412
-7.5,2.0,3.40531
-7.0,2.0,3.42367
-6.5,2.0,3.45375
-6.0,2.0,3.50279
-5.5,2.0,3.5822
-5.0,2.0,3.70935
-4.5,2.0,3.90932
-4.0,2.0,4.21529
-3.5,2.0,4.66477
-3.0,2.0,5.28878
-2.5,2.0,6.09588
-2.0,2.0,7.06138
-1.5,2.0,8.12487
-1.0,2.0,9.17262
-0.5,2.0,9.33144
0.0,2.0,-0.63382
0.5,2.0,-6.74281
1.0,2.0,-7.12146
1.5,2.0,-7.0541
2.0,2.0,-6.98604
2.5,2.0,-6.94016
3.0,2.0,-6.9111
3.5,2.0,-6.89309
4.0,2.0,-6.88203
4.5,2.0,-6.87527
5.0,2.0,-6.87115
5.5,2.0,-6.86865
6.0,2.0,-6.86713
6.5,2.0,-6.86621
7.0,2.0,-6.86565
7.5,2.0,-6.86531
8.0,2.0,-6.8651
8.5,2.0,-6.86498
9.0,2.0,-6.8649
9.5,2.0,-6.86486
10.0,2.0,-6.86483
-10.0,2.5,3.16396
-9.5,2.5,3.16647
-9.0,2.5,3.1706
-8.5,2.5,3.1774
-8.0,2.5,3.18858
-7.5,2.5,3.20695
-7.0,2.5,3.23702
-6.5,2.5,3.28604
-6.0,2.5,3.3654
-5.5,2.5,3.49241
-5.0,2.5,3.692
-4.5,2.5,3.99697
-4.0,2.5,4.44374
-3.5,2.5,5.06063
-3.0,2.5,5.85026
-2.5,2.5,6.77924
-2.0,2.5,7.78699
-1.5,2.5,8.7931
-1.0,2.5,9.66647
-0.5,2.5,8.80581
0.0,2.5,-2.80291
0.5,2.5,-7.0161
1.0,2.5,-7.24103
1.5,2.5,-7.19778
2.0,2.5,-7.1556
2.5,2.5,-7.12743
3.0,2.5,-7.10968
3.5,2.5,-7.0987
4.0,2.5,-7.09198
4.5,2.5,-7.08787
5.0,2.5,-7.08537
5.5,2.5,-7.08385
6.0,2.5,-7.08293
6.5,2.5,-7.08237
7.0,2.5,-7.08203
7.5,2.5,-7.08183
8.0,2.5,-7.0817
8.5,2.5,-7.08163
9.0,2.5,-7.08158
9.5,2.5,-7.08155
10.0,2.5,-7.08154
-10.0,3.0,3.02431
-9.5,3.0,3.02844
-9.0,3.0,3.03524
-8.5,3.0,3.04642
-8.0,3.0,3.06478
-7.5,3.0,3.09485
-7.0,3.0,3.14386
-6.5,3.0,3.22319
-6.0,3.0,3.35011
-5.5,3.0,3.54949
-5.0,3.0,3.85384
-4.5,3.0,4.29896
-4.0,3.0,4.91146
-3.5,3.0,5.68991
-3.0,3.0,6.59339
-2.5,3.0,7.55591
-2.0,3.0,8.51006
-1.5,3.0,9.38251
-1.0,3.0,10.02228
-0.5,3.0,7.65124
0.0,3.0,-4.41291
0.5,3.0,-7.18736
1.0,3.0,-7.32188
1.5,3.0,-7.29474
2.0,3.0,-7.26881
2.5,3.0,-7.2516
3.0,3.0,-7.24078
3.5,3.0,-7.23411
4.0,3.0,-7.23002
4.5,3.0,-7.22753
5.0,3.0,-7.22601
5.5,3.0,-7.22509
6.0,3.0,-7.22453
6.5,3.0,-7.22419
7.0,3.0,-7.22399
7.5,3.0,-7.22386
8.0,3.0,-7.22379
8.5,3.0,-7.22374
9.0,3.0,-7.22371
9.5,3.0,-7.2237
10.0,3.0,-7.22369
-10.0,3.5,2.93787
-9.5,3.5,2.94467
-9.0,3.5,2.95585
-8.5,3.5,2.97421
-8.0,3.5,3.00428
-7.5,3.5,3.05328
-7.0,3.5,3.13259
-6.5,3.5,3.25946
-6.0,3.5,3.4587
-5.5,3.5,3.76269
-5.0,3.5,4.2068
-4.5,3.5,4.81661
-4.0,3.5,5.58803
-3.5,3.5,6.47446
-3.0,3.5,7.40236
-2.5,3.5,8.30815
-2.0,3.5,9.14203
-1.5,3.5,9.84917
-1.0,3.5,10.21155
-0.5,3.5,5.83762
0.0,3.5,-5.5216
0.5,3.5,-7.2935
1.0,3.5,-7.37435
1.5,3.5,-7.35755
2.0,3.5,-7.34169
2.5,3.5,-7.3312
3.0,3.5,-7.32463
3.5,3.5,-7.32057
4.0,3.5,-7.31809
4.5,3.5,-7.31658
5.0,3.5,-7.31566
5.5,3.5,-7.3151
6.0,3.5,-7.31476
6.5,3.5,-7.31456
7.0,3.5,-7.31443
7.5,3.5,-7.31436
8.0,3.5,-7.31431
8.5,3.5,-7.31428
9.0,3.5,-7.31426
9.5,3.5,-7.31425
10.0,3.5,-7.31425
-10.0,4.0,2.88804
-9.5,4.0,2.89922
-9.0,4.0,2.91758
-8.5,4.0,2.94764
-8.0,4.0,2.99664
-7.5,4.0,3.07594
-7.0,4.0,3.20279
-6.5,4.0,3.40194
-6.0,4.0,3.7057
-5.5,4.0,4.1492
-5.0,4.0,4.75736
-4.5,4.0,5.52443
-4.0,4.0,6.39982
-3.5,4.0,7.30292
-3.0,4.0,8.1666
-2.5,4.0,8.95828
-2.0,4.0,9.64528
-1.5,4.0,10.18994
-1.0,4.0,10.21013
-0.5,4.0,3.51692
0.0,4.0,-6.24915
0.5,4.0,-7.35877
1.0,4.0,-7.40753
1.5,4.0,-7.39721
2.0,4.0,-7.38755
2.5,4.0,-7.38117
3.0,4.0,-7.37717
3.5,4.0,-7.37471
4.0,4.0,-7.37321
4.5,4.0,-7.37229
5.0,4.0,-7.37173
5.5,4.0,-7.37139
6.0,4.0,-7.37119
6.5,4.0,-7.37106
7.0,4.0,-7.37099
7.5,4.0,-7.37094
8.0,4.0,-7.37091
8.5,4.0,-7.3709
9.0,4.0,-7.37088
9.5,4.0,-7.37088
10.0,4.0,-7.37087
-10.0,4.5,2.86423
-9.5,4.5,2.88259
-9.0,4.5,2.91265
-8.5,4.5,2.96164
-8.0,4.5,3.04094
-7.5,4.5,3.16776
-7.0,4.5,3.36686
-6.5,4.5,3.67049
-6.0,4.5,4.11362
-5.5,4.5,4.72078
-5.0,4.5,5.48516
-4.5,4.5,6.35358
-4.0,4.5,7.23987
-3.5,4.5,8.0701
-3.0,4.5,8.81828
-2.5,4.5,9.47715
-2.0,4.5,10.02169
-1.5,4.5,10.42028
-1.0,4.5,9.97697
-0.5,4.5,1.00828
0.0,4.5,-6.71234
0.5,4.5,-7.39871
1.0,4.5,-7.42818
1.5,4.5,-7.42187
2.0,4.5,-7.41599
2.5,4.5,-7.41212
3.0,4.5,-7.40969
3.5,4.5,-7.4082
4.0,4.5,-7.40728
4.5,4.5,-7.40673
5.0,4.5,-7.40639
5.5,4.5,-7.40618
6.0,4.5,-7.40606
6.5,4.5,-7.40598
7.0,4.5,-7.40594
7.5,4.5,-7.40591
8.0,4.5,-7.40589
8.5,4.5,-7.40588
9.0,4.5,-7.40587
9.5,4.5,-7.40587
10.0,4.5,-7.40587
-10.0,5.0,2.86111
-9.5,5.0,2.89117
-9.0,5.0,2.94017
-8.5,5.0,3.01946
-8.0,5.0,3.14627
-7.5,5.0,3.34535
-7.0,5.0,3.64889
-6.5,5.0,4.09179
-6.0,5.0,4.69834
-5.5,5.0,5.46109
-5.0,5.0,6.32517
-4.5,5.0,7.20051
-4.0,5.0,8.00635
-3.5,5.0,8.71435
-3.0,5.0,9.33804
-2.5,5.0,9.86919
-2.0,5.0,10.29283
-1.5,5.0,10.55739
-1.0,5.0,9.44395
-0.5,5.0,-1.33074
0.0,5.0,-7.00173
0.5,5.0,-7.42306
1.0,5.0,-7.4409
1.5,5.0,-7.43705
2.0,5.0,-7.43348
2.5,5.0,-7.43113
3.0,5.0,-7.42966
3.5,5.0,-7.42875
4.0,5.0,-7.4282
4.5,5.0,-7.42786
5.0,5.0,-7.42765
5.5,5.0,-7.42753
6.0,5.0,-7.42745
6.5,5.0,-7.42741
7.0,5.0,-7.42738
7.5,5.0,-7.42736
8.0,5.0,-7.42735
8.5,5.0,-7.42735
9.0,5.0,-7.42734
9.5,5.0,-7.42734
10.0,5.0,-7.42734
-10.0,5.5,2.87806
-9.5,5.5,2.92706
-9.0,5.5,3.00634
-8.5,5.5,3.13315
-8.0,5.5,3.3322
-7.5,5.5,3.63569
-7.0,5.5,4.07846
-6.5,5.5,4.68464
-6.0,5.5,5.44639
-5.5,5.5,6.30779
-5.0,5.5,7.17619
-4.5,5.5,7.96537
-4.0,5.5,8.64062
-3.5,5.5,9.22391
-3.0,5.5,9.7359
-2.5,5.5,10.15512
-2.0,5.5,10.48377
-1.5,5.5,10.61175
-1.0,5.5,8.52149
-0.5,5.5,-3.25579
0.0,5.5,-7.18045
0.5,5.5,-7.43788
1.0,5.5,-7.44868
1.5,5.5,-7.44635
2.0,5.5,-7.44418
2.5,5.5,-7.44275
3.0,5.5,-7.44186
3.5,5.5,-7.44131
4.0,5.5,-7.44097
4.5,5.5,-7.44077
5.0,5.5,-7.44064
5.5,5.5,-7.44057
6.0,5.5,-7.44052
6.5,5.5,-7.44049
7.0,5.5,-7.44048
7.5,5.5,-7.44047
8.0,5.5,-7.44046
8.5,5.5,-7.44046
9.0,5.5,-7.44045
9.5,5.5,-7.44045
10.0,5.5,-7.44045
-10.0,6.0,2.91907
-9.5,6.0,2.99835
-9.0,6.0,3.12515
-8.5,6.0,3.3242
-8.0,6.0,3.62766
-7.5,6.0,4.07034
-7.0,6.0,4.6763
-6.5,6.0,5.43744
-6.0,6.0,6.2972
-5.5,6.0,7.16127
-5.0,6.0,7.93956
-4.5,6.0,8.59068
-4.0,6.0,9.13496
-3.5,6.0,9.61644
-3.0,6.0,10.0318
-2.5,6.0,10.36075
-2.0,6.0,10.61454
-1.5,6.0,10.5834
-1.0,6.0,7.12775
-0.5,6.0,-4.69234
0.0,6.0,-7.29005
0.5,6.0,-7.44689
1.0,6.0,-7.45344
1.5,6.0,-7.45202
2.0,6.0,-7.4507
2.5,6.0,-7.44983
3.0,6.0,-7.44929
3.5,6.0,-7.44896
4.0,6.0,-7.44875
4.5,6.0,-7.44863
5.0,6.0,-7.44855
5.5,6.0,-7.44851
6.0,6.0,-7.44848
6.5,6.0,-7.44846
7.0,6.0,-7.44845
7.5,6.0,-7.44845
8.0,6.0,-7.44844
8.5,6.0,-7.44844
9.0,6.0,-7.44844
9.5,6.0,-7.44844
10.0,6.0,-7.44844
-10.0,6.5,2.99349
-9.5,6.5,3.12029
-9.0,6.5,3.31933
-8.5,6.5,3.62277
-8.0,6.5,4.06541
-7.5,6.5,4.67123
-7.0,6.5,5.43199
-6.5,6.5,6.29076
-6.0,6.5,7.15216
-5.5,6.5,7.92352
-5.0,6.5,8.55807
-4.5,6.5,9.07003
-4.0,6.5,9.51304
-3.5,6.5,9.91577
-3.0,6.5,10.2471
-2.5,6.5,10.50967
-2.0,6.5,10.69839
-1.5,6.5,10.45954
-1.0,6.5,5.24597
-0.5,6.5,-5.69039
0.0,6.5,-7.35697
0.5,6.5,-7.45236
1.0,6.5,-7.45633
1.5,6.5,-7.45547
2.0,6.5,-7.45467
2.5,6.5,-7.45414
3.0,6.5,-7.45381
3.5,6.5,-7.45361
4.0,6.5,-7.45349
4.5,6.5,-7.45341
5.0,6.5,-7.45336
5.5,6.5,-7.45334
6.0,6.5,-7.45332
6.5,6.5,-7.45331
7.0,6.5,-7.4533
7.5,6.5,-7.4533
8.0,6.5,-7.4533
8.5,6.5,-7.4533
9.0,6.5,-7.4533
9.5,6.5,-7.45329
10.0,6.5,-7.45329
-10.0,7.0,3.11734
-9.5,7.0,3.31637
-9.0,7.0,3.6198
-8.5,7.0,4.06241
-8.0,7.0,4.66815
-7.5,7.0,5.42869
-7.0,7.0,6.28684
-6.5,7.0,7.14661
-6.0,7.0,7.91365
-5.5,7.0,8.53734
-5.0,7.0,9.02532
-4.5,7.0,9.43005
-4.0,7.0,9.80527
-3.5,7.0,10.14093
-3.0,7.0,10.40282
-2.5,7.0,10.61911
-2.0,7.0,10.74308
-1.5,7.0,10.21189
-1.0,7.0,2.98832
-0.5,7.0,-6.35054
0.0,7.0,-7.39773
0.5,7.0,-7.45568
1.0,7.0,-7.45809
1.5,7.0,-7.45756
2.0,7.0,-7.45708
2.5,7.0,-7.45676
3.0,7.0,-7.45656
3.5,7.0,-7.45644
4.0,7.0,-7.45636
4.5,7.0,-7.45632
5.0,7.0,-7.45629
5.5,7.0,-7.45627
6.0,7.0,-7.45626
6.5,7.0,-7.45625
7.0,7.0,-7.45625
7.5,7.0,-7.45625
8.0,7.0,-7.45625
8.5,7.0,-7.45625
9.0,7.0,-7.45625
9.5,7.0,-7.45625
10.0,7.0,-7.45625
-10.0,7.5,3.31458
-9.5,7.5,3.618
-9.0,7.5,4.06059
-8.5,7.5,4.66628
-8.0,7.5,5.42668
-7.5,7.5,6.28447
-7.0,7.5,7.14323
-6.5,7.5,7.90761
-6.0,7.5,8.52439
-5.5,7.5,8.99585
-5.0,7.5,9.36852
-4.5,7.5,9.70646
-4.0,7.5,10.03392
-3.5,7.5,10.3069
-3.0,7.5,10.51791
-2.5,7.5,10.69921
-2.0,7.5,10.75184
-1.5,7.5,9.79297
-1.0,7.5,0.60475
-0.5,7.5,-6.77327
0.0,7.5,-7.42251
0.5,7.5,-7.45769
1.0,7.5,-7.45915
1.5,7.5,-7.45883
2.0,7.5,-7.45854
2.5,7.5,-7.45835
3.0,7.5,-7.45823
3.5,7.5,-7.45815
4.0,7.5,-7.45811
4.5,7.5,-7.45808
5.0,7.5,-7.45806
5.5,7.5,-7.45805
6.0,7.5,-7.45805
6.5,7.5,-7.45804
7.0,7.5,-7.45804
7.5,7.5,-7.45804
8.0,7.5,-7.45804
8.5,7.5,-7.45804
9.0,7.5,-7.45804
9.5,7.5,-7.45804
10.0,7.5,-7.45804
-10.0,8.0,3.61691
-9.5,8.0,4.05948
-9.0,8.0,4.66514
-8.5,8.0,5.42546
-8.0,8.0,6.28303
-7.5,8.0,7.14118
-7.0,8.0,7.90392
-6.5,8.0,8.51638
-6.0,8.0,8.97701
-5.5,8.0,9.32579
-5.0,8.0,9.62589
-4.5,8.0,9.92773
-4.0,8.0,10.21114
-3.5,8.0,10.42793
-3.0,8.0,10.60683
-2.5,8.0,10.75521
-2.0,8.0,10.72322
-1.5,8.0,9.13291
-1.0,8.0,-1.60729
-0.5,8.0,-7.03842
0.0,8.0,-7.43756
0.5,8.0,-7.45892
1.0,8.0,-7.4598
1.5,8.0,-7.45961
2.0,8.0,-7.45943
2.5,8.0,-7.45931
3.0,8.0,-7.45924
3.5,8.0,-7.45919
4.0,8.0,-7.45917
4.5,8.0,-7.45915
5.0,8.0,-7.45914
5.5,8.0,-7.45913
6.0,8.0,-7.45913
6.5,8.0,-7.45913
7.0,8.0,-7.45913
7.5,8.0,-7.45912
8.0,8.0,-7.45912
8.5,8.0,-7.45912
9.0,8.0,-7.45912
9.5,8.0,-7.45912
10.0,8.0,-7.45912
-10.0,8.5,4.05881
-9.5,8.5,4.66445
-9.0,8.5,5.42472
-8.5,8.5,6.28215
-8.0,8.5,7.13994
-7.5,8.5,7.90168
-7.0,8.5,8.51147
-6.5,8.5,8.96519
-6.0,8.5,9.29749
-5.5,8.5,9.56569
-5.0,8.5,9.83098
-4.5,8.5,10.10905
-4.0,8.5,10.34461
-3.5,8.5,10.51808
-3.0,8.5,10.67812
-2.5,8.5,10.79019
-2.0,8.5,10.65076
-1.5,8.5,8.14344
-1.0,8.5,-3.43299
-0.5,8.5,-7.2026
0.0,8.5,-7.4467
0.5,8.5,-7.45966
1.0,8.5,-7.46019
1.5,8.5,-7.46008
2.0,8.5,-7.45997
2.5,8.5,-7.4599
3.0,8.5,-7.45985
3.5,8.5,-7.45983
4.0,8.5,-7.45981
4.5,8.5,-7.4598
5.0,8.5,-7.45979
5.5,8.5,-7.45979
6.0,8.5,-7.45979
6.5,8.5,-7.45979
7.0,8.5,-7.45978
7.5,8.5,-7.45978
8.0,8.5,-7.45978
8.5,8.5,-7.45978
9.0,8.5,-7.45978
9.5,8.5,-7.45978
10.0,8.5,-7.45978
-10.0,9.0,4.66403
-9.5,9.0,5.42428
-9.0,9.0,6.28162
-8.5,9.0,7.13918
-8.0,9.0,7.90032
-7.5,9.0,8.50847
-7.0,9.0,8.95788
-6.5,9.0,9.27935
-6.0,9.0,9.52372
-5.5,9.0,9.75143
-5.0,9.0,10.00506
-4.5,9.0,10.25522
-4.0,9.0,10.44274
-3.5,9.0,10.58945
-3.0,9.0,10.73504
-2.5,9.0,10.80618
-2.0,9.0,10.52238
-1.5,9.0,6.74129
-1.0,9.0,-4.80185
-0.5,9.0,-7.30345
0.0,9.0,-7.45225
0.5,9.0,-7.46011
1.0,9.0,-7.46043
1.5,9.0,-7.46036
2.0,9.0,-7.4603
2.5,9.0,-7.46025
3.0,9.0,-7.46023
3.5,9.0,-7.46021
4.0,9.0,-7.4602
4.5,9.0,-7.46019
5.0,9.0,-7.46019
5.5,9.0,-7.46019
6.0,9.0,-7.46019
6.5,9.0,-7.46018
7.0,9.0,-7.46018
7.5,9.0,-7.46018
8.0,9.0,-7.46018
8.5,9.0,-7.46018
9.0,9.0,-7.46018
9.5,9.0,-7.46018
10.0,9.0,-7.46018
-10.0,9.5,5.424
-9.5,9.5,6.2813
-9.0,9.5,7.13872
-8.5,9.5,7.89949
-8.0,9.5,8.50665
-7.5,9.5,8.95339
-7.0,9.5,9.26796
-6.5,9.5,9.49586
-6.0,9.5,9.69177
-5.5,9.5,9.9093
-5.0,9.5,10.15594
-4.5,9.5,10.368
-4.0,9.5,10.51555
-3.5,9.5,10.65025
-3.0,9.5,10.77818
-2.5,9.5,10.80382
-2.0,9.5,10.31902
-1.5,9.5,4.89995
-1.0,9.5,-5.757
-0.5,9.5,-7.36508
0.0,9.5,-7.45561
0.5,9.5,-7.46038
1.0,9.5,-7.46058
1.5,9.5,-7.46053
2.0,9.5,-7.46049
2.5,9.5,-7.46047
3.0,9.5,-7.46045
3.5,9.5,-7.46044
4.0,9.5,-7.46044
4.5,9.5,-7.46043
5.0,9.5,-7.46043
5.5,9.5,-7.46043
6.0,9.5,-7.46043
6.5,9.5,-7.46043
7.0,9.5,-7.46043
7.5,9.5,-7.46043
8.0,9.5,-7.46043
8.5,9.5,-7.46043
9.0,9.5,-7.46043
9.5,9.5,-7.46043
10.0,9.5,-7.46043
-10.0,10.0,6.2811
-9.5,10.0,7.13844
-9.0,10.0,7.89899
-8.5,10.0,8.50554
-8.0,10.0,8.95064
-7.5,10.0,9.2609
-7.0,10.0,9.47798
-6.5,10.0,9.6501
-6.0,10.0,9.83021
-5.5,10.0,10.05313
-5.0,10.0,10.28252
-4.5,10.0,10.45149
-4.0,10.0,10.57299
-3.5,10.0,10.70402
-3.0,10.0,10.80792
-2.5,10.0,10.78172
-2.0,10.0,10.01118
-1.5,10.0,2.71241
-1.0,10.0,-6.39082
-0.5,10.0,-7.40264
0.0,10.0,-7.45765
0.5,10.0,-7.46054
1.0,10.0,-7.46066
1.5,10.0,-7.46064
2.0,10.0,-7.46061
2.5,10.0,-7.4606
3.0,10.0,-7.46059
3.5,10.0,-7.46058
4.0,10.0,-7.46058
4.5,10.0,-7.46058
5.0,10.0,-7.46058
5.5,10.0,-7.46057
6.0,10.0,-7.46057
6.5,10.0,-7.46057
7.0,10.0,-7.46057
7.5,10.0,-7.46057
8.0,10.0,-7.46057
8.5,10.0,-7.46057
9.0,10.0,-7.46057
9.5,10.0,-7.46057
10.0,10.0,-7.46057
