method_name,seed,tuning_samples,learning_samples,total_samples
discounted_vanilla_proper,131,298804,1483,300287
discounted_vanilla_proper,132,298804,878,299682
discounted_vanilla_proper,133,298804,675,299479
discounted_vanilla_proper,134,298804,1376,300180
discounted_vanilla_proper,135,298804,1448,300252
discounted_vanilla_proper,136,298804,1542,300346
discounted_vanilla_proper,137,298804,687,299491
discounted_vanilla_proper,138,298804,1481,300285
discounted_vanilla_proper,139,298804,1089,299893
discounted_vanilla_proper,140,298804,718,299522
discounted_vanilla_proper,141,298804,1256,300060
discounted_vanilla_popular,42,256000,3200,259200
discounted_vanilla_popular,43,256000,3200,259200
discounted_vanilla_popular,44,256000,3200,259200
discounted_vanilla_popular,45,256000,3200,259200
discounted_vanilla_popular,46,256000,3200,259200
discounted_vanilla_popular,47,256000,3200,259200
discounted_vanilla_popular,48,256000,3200,259200
discounted_vanilla_popular,49,256000,3200,259200
discounted_vanilla_popular,50,256000,3200,259200
discounted_vanilla_popular,51,256000,3200,259200
discounted_vanilla_popular,52,256000,3200,259200
discounted_vanilla_popular,53,256000,3200,259200
discounted_vanilla_popular,54,256000,3200,259200
discounted_vanilla_popular,55,256000,3200,259200
discounted_vanilla_popular,56,256000,3200,259200
discounted_vanilla_popular,57,256000,3200,259200
discounted_vanilla_popular,58,256000,3200,259200
discounted_vanilla_popular,59,256000,3200,259200
discounted_vanilla_popular,60,256000,3200,259200
discounted_vanilla_popular,61,256000,3200,259200
discounted_vanilla_popular,62,256000,3200,259200
discounted_vanilla_popular,63,256000,3200,259200
discounted_vanilla_popular,64,256000,3200,259200
discounted_vanilla_popular,65,256000,3200,259200
discounted_vanilla_popular,66,256000,3200,259200
discounted_vanilla_popular,67,256000,3200,259200
discounted_vanilla_popular,68,256000,3200,259200
discounted_vanilla_popular,69,256000,3200,259200
discounted_vanilla_popular,70,256000,3200,259200
discounted_vanilla_popular,71,256000,3200,259200
discounted_vanilla_popular,72,256000,3200,259200
discounted_vanilla_popular,73,256000,3200,259200
discounted_vanilla_popular,74,256000,3200,259200
discounted_vanilla_popular,75,256000,3200,259200
discounted_vanilla_popular,76,256000,3200,259200
discounted_vanilla_popular,77,256000,3200,259200
