theta0,theta1,bias
6.0,1.5,11.69144
6.5,1.5,11.69144
7.0,1.5,11.69144
7.5,1.5,11.69144
8.0,1.5,11.69144
8.5,1.5,11.69144
9.0,1.5,11.69144
9.5,1.5,11.69144
10.0,1.5,11.69144
-10.0,2.0,11.78699
-9.5,2.0,11.78699
-9.0,2.0,11.78699
-8.5,2.0,11.78699
-8.0,2.0,11.78699
-7.5,2.0,11.78699
-7.0,2.0,11.78699
-6.5,2.0,11.78699
-6.0,2.0,11.78699
-5.5,2.0,11.78699
-5.0,2.0,11.78699
-4.5,2.0,11.78699
-4.0,2.0,11.78699
-3.5,2.0,11.78699
-3.0,2.0,11.78699
-2.5,2.0,11.78699
-2.0,2.0,11.78699
-1.5,2.0,11.78699
-1.0,2.0,11.78699
-0.5,2.0,11.78699
0.0,2.0,11.78699
0.5,2.0,11.78699
1.0,2.0,11.78699
1.5,2.0,11.78699
2.0,2.0,11.78699
2.5,2.0,11.78699
3.0,2.0,11.78699
3.5,2.0,11.78699
4.0,2.0,11.78699
4.5,2.0,11.78699
5.0,2.0,11.78699
5.5,2.0,11.78699
6.0,2.0,11.78699
6.5,2.0,11.78699
7.0,2.0,11.78699
7.5,2.0,11.78699
8.0,2.0,11.78699
8.5,2.0,11.78699
9.0,2.0,11.78699
9.5,2.0,11.78699
10.0,2.0,11.78699
-10.0,2.5,11.85898
-9.5,2.5,11.85898
-9.0,2.5,11.85898
-8.5,2.5,11.85898
-8.0,2.5,11.85898
-7.5,2.5,11.85898
-7.0,2.5,11.85898
-6.5,2.5,11.85898
-6.0,2.5,11.85898
-5.5,2.5,11.85898
-5.0,2.5,11.85898
-4.5,2.5,11.85898
-4.0,2.5,11.85898
-3.5,2.5,11.85898
-3.0,2.5,11.85898
-2.5,2.5,11.85898
-2.0,2.5,11.85898
-1.5,2.5,11.85898
-1.0,2.5,11.85898
-0.5,2.5,11.85898
0.0,2.5,11.85898
0.5,2.5,11.85898
1.0,2.5,11.85898
1.5,2.5,11.85898
2.0,2.5,11.85898
2.5,2.5,11.85898
3.0,2.5,11.85898
3.5,2.5,11.85898
4.0,2.5,11.85898
4.5,2.5,11.85898
5.0,2.5,11.85898
5.5,2.5,11.85898
6.0,2.5,11.85898
6.5,2.5,11.85898
7.0,2.5,11.85898
7.5,2.5,11.85898
8.0,2.5,11.85898
8.5,2.5,11.85898
9.0,2.5,11.85898
9.5,2.5,11.85898
10.0,2.5,11.85898
-10.0,3.0,11.90944
-9.5,3.0,11.90944
-9.0,3.0,11.90944
-8.5,3.0,11.90944
-8.0,3.0,11.90944
-7.5,3.0,11.90944
-7.0,3.0,11.90944
-6.5,3.0,11.90944
-6.0,3.0,11.90944
-5.5,3.0,11.90944
-5.0,3.0,11.90944
-4.5,3.0,11.90944
-4.0,3.0,11.90944
-3.5,3.0,11.90944
-3.0,3.0,11.90944
-2.5,3.0,11.90944
-2.0,3.0,11.90944
-1.5,3.0,11.90944
-1.0,3.0,11.90944
-0.5,3.0,11.90944
0.0,3.0,11.90944
0.5,3.0,11.90944
1.0,3.0,11.90944
1.5,3.0,11.90944
2.0,3.0,11.90944
2.5,3.0,11.90944
3.0,3.0,11.90944
3.5,3.0,11.90944
4.0,3.0,11.90944
4.5,3.0,11.90944
5.0,3.0,11.90944
5.5,3.0,11.90944
6.0,3.0,11.90944
6.5,3.0,11.90944
7.0,3.0,11.90944
7.5,3.0,11.90944
8.0,3.0,11.90944
8.5,3.0,11.90944
9.0,3.0,11.90944
9.5,3.0,11.90944
10.0,3.0,11.90944
-10.0,3.5,11.94305
-9.5,3.5,11.94305
-9.0,3.5,11.94305
-8.5,3.5,11.94305
-8.0,3.5,11.94305
-7.5,3.5,11.94305
-7.0,3.5,11.94305
-6.5,3.5,11.94305
-6.0,3.5,11.94305
-5.5,3.5,11.94305
-5.0,3.5,11.94305
-4.5,3.5,11.94305
-4.0,3.5,11.94305
-3.5,3.5,11.94305
-3.0,3.5,11.94305
-2.5,3.5,11.94305
-2.0,3.5,11.94305
-1.5,3.5,11.94305
-1.0,3.5,11.94305
-0.5,3.5,11.94305
0.0,3.5,11.94305
0.5,3.5,11.94305
1.0,3.5,11.94305
1.5,3.5,11.94305
2.0,3.5,11.94305
2.5,3.5,11.94305
3.0,3.5,11.94305
3.5,3.5,11.94305
4.0,3.5,11.94305
4.5,3.5,11.94305
5.0,3.5,11.94305
5.5,3.5,11.94305
6.0,3.5,11.94305
6.5,3.5,11.94305
7.0,3.5,11.94305
7.5,3.5,11.94305
8.0,3.5,11.94305
8.5,3.5,11.94305
9.0,3.5,11.94305
9.5,3.5,11.94305
10.0,3.5,11.94305
-10.0,4.0,11.96466
-9.5,4.0,11.96466
-9.0,4.0,11.96466
-8.5,4.0,11.96466
-8.0,4.0,11.96466
-7.5,4.0,11.96466
-7.0,4.0,11.96466
-6.5,4.0,11.96466
-6.0,4.0,11.96466
-5.5,4.0,11.96466
-5.0,4.0,11.96466
-4.5,4.0,11.96466
-4.0,4.0,11.96466
-3.5,4.0,11.96466
-3.0,4.0,11.96466
-2.5,4.0,11.96466
-2.0,4.0,11.96466
-1.5,4.0,11.96466
-1.0,4.0,11.96466
-0.5,4.0,11.96466
0.0,4.0,11.96466
0.5,4.0,11.96466
1.0,4.0,11.96466
1.5,4.0,11.96466
2.0,4.0,11.96466
2.5,4.0,11.96466
3.0,4.0,11.96466
3.5,4.0,11.96466
4.0,4.0,11.96466
4.5,4.0,11.96466
5.0,4.0,11.96466
5.5,4.0,11.96466
6.0,4.0,11.96466
6.5,4.0,11.96466
7.0,4.0,11.96466
7.5,4.0,11.96466
8.0,4.0,11.96466
8.5,4.0,11.96466
9.0,4.0,11.96466
9.5,4.0,11.96466
10.0,4.0,11.96466
-10.0,4.5,11.97826
-9.5,4.5,11.97826
-9.0,4.5,11.97826
-8.5,4.5,11.97826
-8.0,4.5,11.97826
-7.5,4.5,11.97826
-7.0,4.5,11.97826
-6.5,4.5,11.97826
-6.0,4.5,11.97826
-5.5,4.5,11.97826
-5.0,4.5,11.97826
-4.5,4.5,11.97826
-4.0,4.5,11.97826
-3.5,4.5,11.97826
-3.0,4.5,11.97826
-2.5,4.5,11.97826
-2.0,4.5,11.97826
-1.5,4.5,11.97826
-1.0,4.5,11.97826
-0.5,4.5,11.97826
0.0,4.5,11.97826
0.5,4.5,11.97826
1.0,4.5,11.97826
1.5,4.5,11.97826
2.0,4.5,11.97826
2.5,4.5,11.97826
3.0,4.5,11.97826
3.5,4.5,11.97826
4.0,4.5,11.97826
4.5,4.5,11.97826
5.0,4.5,11.97826
5.5,4.5,11.97826
6.0,4.5,11.97826
6.5,4.5,11.97826
7.0,4.5,11.97826
7.5,4.5,11.97826
8.0,4.5,11.97826
8.5,4.5,11.97826
9.0,4.5,11.97826
9.5,4.5,11.97826
10.0,4.5,11.97826
-10.0,5.0,11.9867
-9.5,5.0,11.9867
-9.0,5.0,11.9867
-8.5,5.0,11.9867
-8.0,5.0,11.9867
-7.5,5.0,11.9867
-7.0,5.0,11.9867
-6.5,5.0,11.9867
-6.0,5.0,11.9867
-5.5,5.0,11.9867
-5.0,5.0,11.9867
-4.5,5.0,11.9867
-4.0,5.0,11.9867
-3.5,5.0,11.9867
-3.0,5.0,11.9867
-2.5,5.0,11.9867
-2.0,5.0,11.9867
-1.5,5.0,11.9867
-1.0,5.0,11.9867
-0.5,5.0,11.9867
0.0,5.0,11.9867
0.5,5.0,11.9867
1.0,5.0,11.9867
1.5,5.0,11.9867
2.0,5.0,11.9867
2.5,5.0,11.9867
3.0,5.0,11.9867
3.5,5.0,11.9867
4.0,5.0,11.9867
4.5,5.0,11.9867
5.0,5.0,11.9867
5.5,5.0,11.9867
6.0,5.0,11.9867
6.5,5.0,11.9867
7.0,5.0,11.9867
7.5,5.0,11.9867
8.0,5.0,11.9867
8.5,5.0,11.9867
9.0,5.0,11.9867
9.5,5.0,11.9867
10.0,5.0,11.9867
-10.0,5.5,11.99189
-9.5,5.5,11.99189
-9.0,5.5,11.99189
-8.5,5.5,11.99189
-8.0,5.5,11.99189
-7.5,5.5,11.99189
-7.0,5.5,11.99189
-6.5,5.5,11.99189
-6.0,5.5,11.99189
-5.5,5.5,11.99189
-5.0,5.5,11.99189
-4.5,5.5,11.99189
-4.0,5.5,11.99189
-3.5,5.5,11.99189
-3.0,5.5,11.99189
-2.5,5.5,11.99189
-2.0,5.5,11.99189
-1.5,5.5,11.99189
-1.0,5.5,11.99189
-0.5,5.5,11.99189
0.0,5.5,11.99189
0.5,5.5,11.99189
1.0,5.5,11.99189
1.5,5.5,11.99189
2.0,5.5,11.99189
2.5,5.5,11.99189
3.0,5.5,11.99189
3.5,5.5,11.99189
4.0,5.5,11.99189
4.5,5.5,11.99189
5.0,5.5,11.99189
5.5,5.5,11.99189
6.0,5.5,11.99189
6.5,5.5,11.99189
7.0,5.5,11.99189
7.5,5.5,11.99189
8.0,5.5,11.99189
8.5,5.5,11.99189
9.0,5.5,11.99189
9.5,5.5,11.99189
10.0,5.5,11.99189
-10.0,6.0,11.99507
-9.5,6.0,11.99507
-9.0,6.0,11.99507
-8.5,6.0,11.99507
-8.0,6.0,11.99507
-7.5,6.0,11.99507
-7.0,6.0,11.99507
-6.5,6.0,11.99507
-6.0,6.0,11.99507
-5.5,6.0,11.99507
-5.0,6.0,11.99507
-4.5,6.0,11.99507
-4.0,6.0,11.99507
-3.5,6.0,11.99507
-3.0,6.0,11.99507
-2.5,6.0,11.99507
-2.0,6.0,11.99507
-1.5,6.0,11.99507
-1.0,6.0,11.99507
-0.5,6.0,11.99507
0.0,6.0,11.99507
0.5,6.0,11.99507
1.0,6.0,11.99507
1.5,6.0,11.99507
2.0,6.0,11.99507
2.5,6.0,11.99507
3.0,6.0,11.99507
3.5,6.0,11.99507
4.0,6.0,11.99507
4.5,6.0,11.99507
5.0,6.0,11.99507
5.5,6.0,11.99507
6.0,6.0,11.99507
6.5,6.0,11.99507
7.0,6.0,11.99507
7.5,6.0,11.99507
8.0,6.0,11.99507
8.5,6.0,11.99507
9.0,6.0,11.99507
9.5,6.0,11.99507
10.0,6.0,11.99507
-10.0,6.5,11.997
-9.5,6.5,11.997
-9.0,6.5,11.997
-8.5,6.5,11.997
-8.0,6.5,11.997
-7.5,6.5,11.997
-7.0,6.5,11.997
-6.5,6.5,11.997
-6.0,6.5,11.997
-5.5,6.5,11.997
-5.0,6.5,11.997
-4.5,6.5,11.997
-4.0,6.5,11.997
-3.5,6.5,11.997
-3.0,6.5,11.997
-2.5,6.5,11.997
-2.0,6.5,11.997
-1.5,6.5,11.997
-1.0,6.5,11.997
-0.5,6.5,11.997
0.0,6.5,11.997
0.5,6.5,11.997
1.0,6.5,11.997
1.5,6.5,11.997
2.0,6.5,11.997
2.5,6.5,11.997
3.0,6.5,11.997
3.5,6.5,11.997
4.0,6.5,11.997
4.5,6.5,11.997
5.0,6.5,11.997
5.5,6.5,11.997
6.0,6.5,11.997
6.5,6.5,11.997
7.0,6.5,11.997
7.5,6.5,11.997
8.0,6.5,11.997
8.5,6.5,11.997
9.0,6.5,11.997
9.5,6.5,11.997
10.0,6.5,11.997
-10.0,7.0,11.99818
-9.5,7.0,11.99818
-9.0,7.0,11.99818
-8.5,7.0,11.99818
-8.0,7.0,11.99818
-7.5,7.0,11.99818
-7.0,7.0,11.99818
-6.5,7.0,11.99818
-6.0,7.0,11.99818
-5.5,7.0,11.99818
-5.0,7.0,11.99818
-4.5,7.0,11.99818
-4.0,7.0,11.99818
-3.5,7.0,11.99818
-3.0,7.0,11.99818
-2.5,7.0,11.99818
-2.0,7.0,11.99818
-1.5,7.0,11.99818
-1.0,7.0,11.99818
-0.5,7.0,11.99818
0.0,7.0,11.99818
0.5,7.0,11.99818
1.0,7.0,11.99818
1.5,7.0,11.99818
2.0,7.0,11.99818
2.5,7.0,11.99818
3.0,7.0,11.99818
3.5,7.0,11.99818
4.0,7.0,11.99818
4.5,7.0,11.99818
5.0,7.0,11.99818
5.5,7.0,11.99818
6.0,7.0,11.99818
6.5,7.0,11.99818
7.0,7.0,11.99818
7.5,7.0,11.99818
8.0,7.0,11.99818
8.5,7.0,11.99818
9.0,7.0,11.99818
9.5,7.0,11.99818
10.0,7.0,11.99818
-10.0,7.5,11.9989
-9.5,7.5,11.9989
-9.0,7.5,11.9989
-8.5,7.5,11.9989
-8.0,7.5,11.9989
-7.5,7.5,11.9989
-7.0,7.5,11.9989
-6.5,7.5,11.9989
-6.0,7.5,11.9989
-5.5,7.5,11.9989
-5.0,7.5,11.9989
-4.5,7.5,11.9989
-4.0,7.5,11.9989
-3.5,7.5,11.9989
-3.0,7.5,11.9989
-2.5,7.5,11.9989
-2.0,7.5,11.9989
-1.5,7.5,11.9989
-1.0,7.5,11.9989
-0.5,7.5,11.9989
0.0,7.5,11.9989
0.5,7.5,11.9989
1.0,7.5,11.9989
1.5,7.5,11.9989
2.0,7.5,11.9989
2.5,7.5,11.9989
3.0,7.5,11.9989
3.5,7.5,11.9989
4.0,7.5,11.9989
4.5,7.5,11.9989
5.0,7.5,11.9989
5.5,7.5,11.9989
6.0,7.5,11.9989
6.5,7.5,11.9989
7.0,7.5,11.9989
7.5,7.5,11.9989
8.0,7.5,11.9989
8.5,7.5,11.9989
9.0,7.5,11.9989
9.5,7.5,11.9989
10.0,7.5,11.9989
-10.0,8.0,11.99933
-9.5,8.0,11.99933
-9.0,8.0,11.99933
-8.5,8.0,11.99933
-8.0,8.0,11.99933
-7.5,8.0,11.99933
-7.0,8.0,11.99933
-6.5,8.0,11.99933
-6.0,8.0,11.99933
-5.5,8.0,11.99933
-5.0,8.0,11.99933
-4.5,8.0,11.99933
-4.0,8.0,11.99933
-3.5,8.0,11.99933
-3.0,8.0,11.99933
-2.5,8.0,11.99933
-2.0,8.0,11.99933
-1.5,8.0,11.99933
-1.0,8.0,11.99933
-0.5,8.0,11.99933
0.0,8.0,11.99933
0.5,8.0,11.99933
1.0,8.0,11.99933
1.5,8.0,11.99933
2.0,8.0,11.99933
2.5,8.0,11.99933
3.0,8.0,11.99933
3.5,8.0,11.99933
4.0,8.0,11.99933
4.5,8.0,11.99933
5.0,8.0,11.99933
5.5,8.0,11.99933
6.0,8.0,11.99933
6.5,8.0,11.99933
7.0,8.0,11.99933
7.5,8.0,11.99933
8.0,8.0,11.99933
8.5,8.0,11.99933
9.0,8.0,11.99933
9.5,8.0,11.99933
10.0,8.0,11.99933
-10.0,8.5,11.99959
-9.5,8.5,11.99959
-9.0,8.5,11.99959
-8.5,8.5,11.99959
-8.0,8.5,11.99959
-7.5,8.5,11.99959
-7.0,8.5,11.99959
-6.5,8.5,11.99959
-6.0,8.5,11.99959
-5.5,8.5,11.99959
-5.0,8.5,11.99959
-4.5,8.5,11.99959
-4.0,8.5,11.99959
-3.5,8.5,11.99959
-3.0,8.5,11.99959
-2.5,8.5,11.99959
-2.0,8.5,11.99959
-1.5,8.5,11.99959
-1.0,8.5,11.99959
-0.5,8.5,11.99959
0.0,8.5,11.99959
0.5,8.5,11.99959
1.0,8.5,11.99959
1.5,8.5,11.99959
2.0,8.5,11.99959
2.5,8.5,11.99959
3.0,8.5,11.99959
3.5,8.5,11.99959
4.0,8.5,11.99959
4.5,8.5,11.99959
5.0,8.5,11.99959
5.5,8.5,11.99959
6.0,8.5,11.99959
6.5,8.5,11.99959
7.0,8.5,11.99959
7.5,8.5,11.99959
8.0,8.5,11.99959
8.5,8.5,11.99959
9.0,8.5,11.99959
9.5,8.5,11.99959
10.0,8.5,11.99959
-10.0,9.0,11.99975
-9.5,9.0,11.99975
-9.0,9.0,11.99975
-8.5,9.0,11.99975
-8.0,9.0,11.99975
-7.5,9.0,11.99975
-7.0,9.0,11.99975
-6.5,9.0,11.99975
-6.0,9.0,11.99975
-5.5,9.0,11.99975
-5.0,9.0,11.99975
-4.5,9.0,11.99975
-4.0,9.0,11.99975
-3.5,9.0,11.99975
-3.0,9.0,11.99975
-2.5,9.0,11.99975
-2.0,9.0,11.99975
-1.5,9.0,11.99975
-1.0,9.0,11.99975
-0.5,9.0,11.99975
0.0,9.0,11.99975
0.5,9.0,11.99975
1.0,9.0,11.99975
1.5,9.0,11.99975
2.0,9.0,11.99975
2.5,9.0,11.99975
3.0,9.0,11.99975
3.5,9.0,11.99975
4.0,9.0,11.99975
4.5,9.0,11.99975
5.0,9.0,11.99975
5.5,9.0,11.99975
6.0,9.0,11.99975
6.5,9.0,11.99975
7.0,9.0,11.99975
7.5,9.0,11.99975
8.0,9.0,11.99975
8.5,9.0,11.99975
9.0,9.0,11.99975
9.5,9.0,11.99975
10.0,9.0,11.99975
-10.0,9.5,11.99985
-9.5,9.5,11.99985
-9.0,9.5,11.99985
-8.5,9.5,11.99985
-8.0,9.5,11.99985
-7.5,9.5,11.99985
-7.0,9.5,11.99985
-6.5,9.5,11.99985
-6.0,9.5,11.99985
-5.5,9.5,11.99985
-5.0,9.5,11.99985
-4.5,9.5,11.99985
-4.0,9.5,11.99985
-3.5,9.5,11.99985
-3.0,9.5,11.99985
-2.5,9.5,11.99985
-2.0,9.5,11.99985
-1.5,9.5,11.99985
-1.0,9.5,11.99985
-0.5,9.5,11.99985
0.0,9.5,11.99985
0.5,9.5,11.99985
1.0,9.5,11.99985
1.5,9.5,11.99985
2.0,9.5,11.99985
2.5,9.5,11.99985
3.0,9.5,11.99985
3.5,9.5,11.99985
4.0,9.5,11.99985
4.5,9.5,11.99985
5.0,9.5,11.99985
5.5,9.5,11.99985
6.0,9.5,11.99985
6.5,9.5,11.99985
7.0,9.5,11.99985
7.5,9.5,11.99985
8.0,9.5,11.99985
8.5,9.5,11.99985
9.0,9.5,11.99985
9.5,9.5,11.99985
10.0,9.5,11.99985
-10.0,10.0,11.99991
-9.5,10.0,11.99991
-9.0,10.0,11.99991
-8.5,10.0,11.99991
-8.0,10.0,11.99991
-7.5,10.0,11.99991
-7.0,10.0,11.99991
-6.5,10.0,11.99991
-6.0,10.0,11.99991
-5.5,10.0,11.99991
-5.0,10.0,11.99991
-4.5,10.0,11.99991
-4.0,10.0,11.99991
-3.5,10.0,11.99991
-3.0,10.0,11.99991
-2.5,10.0,11.99991
-2.0,10.0,11.99991
-1.5,10.0,11.99991
-1.0,10.0,11.99991
-0.5,10.0,11.99991
0.0,10.0,11.99991
0.5,10.0,11.99991
1.0,10.0,11.99991
1.5,10.0,11.99991
2.0,10.0,11.99991
2.5,10.0,11.99991
3.0,10.0,11.99991
3.5,10.0,11.99991
4.0,10.0,11.99991
4.5,10.0,11.99991
5.0,10.0,11.99991
5.5,10.0,11.99991
6.0,10.0,11.99991
6.5,10.0,11.99991
7.0,10.0,11.99991
7.5,10.0,11.99991
8.0,10.0,11.99991
8.5,10.0,11.99991
9.0,10.0,11.99991
9.5,10.0,11.99991
10.0,10.0,11.99991
