theta0,theta1,v_gamma
-10.0,-6.5,2.745090216347893
-9.5,-6.5,2.7450902163478945
-9.0,-6.5,2.7450902163479003
-8.5,-6.5,2.745090216347925
-8.0,-6.5,2.745090216348036
-7.5,-6.5,2.7450902163485327
-7.0,-6.5,2.7450902163507593
-6.5,-6.5,2.745090216360738
-6.0,-6.5,2.74509021640546
-5.5,-6.5,2.7450902166058895
-5.0,-6.5,2.7450902175041527
-4.5,-6.5,2.7450902215298876
-4.0,-6.5,2.74509023957198
-3.5,-6.5,2.745090320431027
-3.0,-6.5,2.74509068281607
-2.5,-6.5,2.7450923069118716
-2.0,-6.5,2.7450995855785028
-1.5,-6.5,2.7451322057814975
-1.0,-6.5,2.7452783889914665
-0.5,-6.5,2.7459333279203992
0.0,-6.5,2.7488643736184892
0.5,-6.5,2.761916868717081
1.0,-6.5,2.8187847782914197
1.5,-6.5,3.0447810585538133
2.0,-6.5,3.6942740037898574
2.5,-6.5,4.583061613482251
3.0,-6.5,5.068496687002678
3.5,-6.5,5.213993954627755
4.0,-6.5,5.248980675933856
4.5,-6.5,5.256923008925095
5.0,-6.5,5.25870206344628
5.5,-6.5,5.259099368110221
6.0,-6.5,5.259188035902906
6.5,-6.5,5.259207821215179
7.0,-6.5,5.25921223595757
7.5,-6.5,5.259213221021862
8.0,-6.5,5.259213440819521
8.5,-6.5,5.259213489863013
9.0,-6.5,5.259213500806096
9.5,-6.5,5.259213503247827
10.0,-6.5,5.259213503792651
-10.0,-6.0,2.7442830541760577
-9.5,-6.0,2.7442830541760603
-9.0,-6.0,2.7442830541760688
-8.5,-6.0,2.74428305417611
-8.0,-6.0,2.744283054176293
-7.5,-6.0,2.744283054177112
-7.0,-6.0,2.7442830541807828
-6.5,-6.0,2.744283054197235
-6.0,-6.0,2.7442830542709693
-5.5,-6.0,2.744283054601422
-5.0,-6.0,2.744283056082407
-4.5,-6.0,2.744283062719722
-4.0,-6.0,2.744283092466104
-3.5,-6.0,2.7442832257801295
-3.0,-6.0,2.7442838232519695
-2.5,-6.0,2.744286500931498
-2.0,-6.0,2.7442985013885086
-1.5,-6.0,2.7443522822983293
-1.0,-6.0,2.744593283353108
-0.5,-6.0,2.745672807820035
0.0,-6.0,2.750499533635615
0.5,-6.0,2.7719055825031704
1.0,-6.0,2.8635175463666016
1.5,-6.0,3.2029233118304727
2.0,-6.0,4.001344697976678
2.5,-6.0,4.799766084122884
3.0,-6.0,5.139171849586756
3.5,-6.0,5.230783813450185
4.0,-6.0,5.252189862317742
4.5,-6.0,5.25701658813332
5.0,-6.0,5.258096112600248
5.5,-6.0,5.258337113655027
6.0,-6.0,5.258390894564848
6.5,-6.0,5.258402895021858
7.0,-6.0,5.2584055727013865
7.5,-6.0,5.258406170173227
8.0,-6.0,5.258406303487252
8.5,-6.0,5.258406333233634
9.0,-6.0,5.258406339870949
9.5,-6.0,5.258406341351935
10.0,-6.0,5.258406341682387
-10.0,-5.5,2.742955692602824
-9.5,-5.5,2.742955692602828
-9.0,-5.5,2.7429556926028424
-8.5,-5.5,2.74295569260291
-8.0,-5.5,2.7429556926032106
-7.5,-5.5,2.742955692604561
-7.0,-5.5,2.742955692610614
-6.5,-5.5,2.742955692637739
-6.0,-5.5,2.7429556927593057
-5.5,-5.5,2.7429556933041304
-5.0,-5.5,2.742955695745861
-4.5,-5.5,2.742955706688944
-4.0,-5.5,2.742955755732436
-3.5,-5.5,2.7429559755300947
-3.0,-5.5,2.742956960594387
-2.5,-5.5,2.742961375336778
-2.0,-5.5,2.742981160649051
-1.5,-5.5,2.7430698284417354
-1.0,-5.5,2.743467133105678
-0.5,-5.5,2.745246187626863
0.0,-5.5,2.7531885206181013
0.5,-5.5,2.7881752419242027
1.0,-5.5,2.933672509549278
1.5,-5.5,3.419107583069706
2.0,-5.5,4.3078951927621
2.5,-5.5,4.9573881379981435
3.0,-5.5,5.183384418260538
3.5,-5.5,5.2402523278348765
4.0,-5.5,5.253304822933468
4.5,-5.5,5.256235868631559
5.0,-5.5,5.256890807560491
5.5,-5.5,5.25703699077046
6.0,-5.5,5.257069610973455
6.5,-5.5,5.257076889640086
7.0,-5.5,5.257078513735887
7.5,-5.5,5.2570788761209295
8.0,-5.5,5.257078956979977
8.5,-5.5,5.25707897502207
9.0,-5.5,5.257078979047805
9.5,-5.5,5.257078979946067
10.0,-5.5,5.257078980146497
-10.0,-5.0,2.7407765019906036
-9.5,-5.0,2.740776501990608
-9.0,-5.0,2.740776501990633
-8.5,-5.0,2.7407765019907444
-8.0,-5.0,2.740776501991241
-7.5,-5.0,2.7407765019934676
-7.0,-5.0,2.7407765020034462
-6.5,-5.0,2.7407765020481683
-6.0,-5.0,2.7407765022485977
-5.5,-5.0,2.740776503146861
-5.0,-5.0,2.7407765071725962
-4.5,-5.0,2.7407765252146885
-4.0,-5.0,2.7407766060737355
-3.5,-5.0,2.740776968458778
-3.0,-5.0,2.7407785925545802
-2.5,-5.0,2.740785871221211
-2.0,-5.0,2.7408184914242066
-1.5,-5.0,2.740964674634175
-1.0,-5.0,2.7416196135631075
-0.5,-5.0,2.7445506592611975
0.0,-5.0,2.7576031543597894
0.5,-5.0,2.8144710639341284
1.0,-5.0,3.040467344196522
1.5,-5.0,3.6899602894325665
2.0,-5.0,4.57874789912496
2.5,-5.0,5.064182972645387
3.0,-5.0,5.209680240270463
3.5,-5.0,5.244666961576565
4.0,-5.0,5.252609294567803
4.5,-5.0,5.254388349088988
5.0,-5.0,5.25478565375293
5.5,-5.0,5.254874321545614
6.0,-5.0,5.254894106857888
6.5,-5.0,5.254898521600279
7.0,-5.0,5.254899506664571
7.5,-5.0,5.254899726462229
8.0,-5.0,5.254899775505722
8.5,-5.0,5.254899786448805
9.0,-5.0,5.254899788890536
9.5,-5.0,5.25489978943536
10.0,-5.0,5.2548997895569265
-10.0,-4.5,2.7372085768722667
-9.5,-4.5,2.737208576872276
-9.0,-4.5,2.737208576872317
-8.5,-4.5,2.7372085768724994
-8.0,-4.5,2.7372085768733188
-7.5,-4.5,2.7372085768769896
-7.0,-4.5,2.7372085768934418
-6.5,-4.5,2.7372085769671757
-6.0,-4.5,2.7372085772976287
-5.5,-4.5,2.7372085787786133
-5.0,-4.5,2.7372085854159285
-4.5,-4.5,2.7372086151623103
-4.0,-4.5,2.7372087484763363
-3.5,-4.5,2.7372093459481768
-3.0,-4.5,2.7372120236277047
-2.5,-4.5,2.7372240240847145
-2.0,-4.5,2.7372778049945357
-1.5,-4.5,2.737518806049315
-1.0,-4.5,2.738598330516242
-0.5,-4.5,2.7434250563318217
0.0,-4.5,2.7648311051993772
0.5,-4.5,2.8564430690628075
1.0,-4.5,3.1958488345266796
1.5,-4.5,3.9942702206728846
2.0,-4.5,4.792691606819091
2.5,-4.5,5.132097372282963
3.0,-4.5,5.223709336146392
3.5,-4.5,5.245115385013948
4.0,-4.5,5.249942110829528
4.5,-4.5,5.251021635296455
5.0,-4.5,5.251262636351233
5.5,-4.5,5.251316417261055
6.0,-4.5,5.2513284177180655
6.5,-4.5,5.2513310953975925
7.0,-4.5,5.251331692869434
7.5,-4.5,5.251331826183459
8.0,-4.5,5.25133185592984
8.5,-4.5,5.251331862567156
9.0,-4.5,5.251331864048141
9.5,-4.5,5.251331864378594
10.0,-4.5,5.251331864452328
-10.0,-4.0,2.7313929438047855
-9.5,-4.0,2.7313929438048006
-9.0,-4.0,2.7313929438048676
-8.5,-4.0,2.7313929438051687
-8.0,-4.0,2.7313929438065196
-7.5,-4.0,2.731392943812572
-7.0,-4.0,2.7313929438396976
-6.5,-4.0,2.731392943961264
-6.0,-4.0,2.731392944506088
-5.5,-4.0,2.7313929469478198
-5.0,-4.0,2.731392957890902
-4.5,-4.0,2.731393006934394
-4.0,-4.0,2.731393226732053
-3.5,-4.0,2.731394211796345
-3.0,-4.0,2.731398626538736
-2.5,-4.0,2.73141841185101
-2.0,-4.0,2.731507079643693
-1.5,-4.0,2.731904384307636
-1.0,-4.0,2.733683438828821
-0.5,-4.0,2.74162577182006
0.0,-4.0,2.7766124931261613
0.5,-4.0,2.922109760751237
1.0,-4.0,3.4075448342716643
1.5,-4.0,4.296332443964058
2.0,-4.0,4.945825389200102
2.5,-4.0,5.1718216694624966
3.0,-4.0,5.2286895790368355
3.5,-4.0,5.241742074135426
4.0,-4.0,5.244673119833516
4.5,-4.0,5.245328058762449
5.0,-4.0,5.245474241972419
5.5,-4.0,5.2455068621754135
6.0,-4.0,5.245514140842043
6.5,-4.0,5.245515764937846
7.0,-4.0,5.2455161273228885
7.5,-4.0,5.245516208181935
8.0,-4.0,5.245516226224027
8.5,-4.0,5.2455162302497635
9.0,-4.0,5.245516231148026
9.5,-4.0,5.245516231348455
10.0,-4.0,5.245516231393177
-10.0,-3.5,2.721982247241074
-9.5,-3.5,2.721982247241099
-9.0,-3.5,2.7219822472412094
-8.5,-3.5,2.721982247241706
-8.0,-3.5,2.7219822472439326
-7.5,-3.5,2.7219822472539117
-7.0,-3.5,2.7219822472986337
-6.5,-3.5,2.721982247499063
-6.0,-3.5,2.721982248397326
-5.5,-3.5,2.721982252423061
-5.0,-3.5,2.721982270465154
-4.5,-3.5,2.7219823513242005
-4.0,-3.5,2.7219827137092434
-3.5,-3.5,2.7219843378050457
-3.0,-3.5,2.7219916164716755
-2.5,-3.5,2.722024236674671
-2.0,-3.5,2.72217041988464
-1.5,-3.5,2.7228253588135725
-1.0,-3.5,2.7257564045116625
-0.5,-3.5,2.7388088996102544
0.0,-3.5,2.7956768091845925
0.5,-3.5,3.021673089446987
1.0,-3.5,3.6711660346830315
1.5,-3.5,4.559953644375425
2.0,-3.5,5.045388717895852
2.5,-3.5,5.190885985520929
3.0,-3.5,5.22587270682703
3.5,-3.5,5.233815039818269
4.0,-3.5,5.235594094339453
4.5,-3.5,5.235991399003396
5.0,-3.5,5.236080066796079
5.5,-3.5,5.236099852108353
6.0,-3.5,5.236104266850743
6.5,-3.5,5.236105251915036
7.0,-3.5,5.236105471712695
7.5,-3.5,5.236105520756188
8.0,-3.5,5.23610553169927
8.5,-3.5,5.236105534141001
9.0,-3.5,5.236105534685825
9.5,-3.5,5.2361055348073915
10.0,-3.5,5.236105534834517
-10.0,-3.0,2.7069317722588804
-9.5,-3.0,2.706931772258921
-9.0,-3.0,2.7069317722591038
-8.5,-3.0,2.706931772259923
-8.0,-3.0,2.7069317722635935
-7.5,-3.0,2.7069317722800457
-7.0,-3.0,2.70693177235378
-6.5,-3.0,2.7069317726842326
-6.0,-3.0,2.706931774165218
-5.5,-3.0,2.706931780802533
-5.0,-3.0,2.706931810548914
-4.5,-3.0,2.7069319438629407
-4.0,-3.0,2.706932541334781
-3.5,-3.0,2.706935219014309
-3.0,-3.0,2.7069472194713193
-2.5,-3.0,2.70700100038114
-2.0,-3.0,2.707242001435919
-1.5,-3.0,2.7083215259028464
-1.0,-3.0,2.713148251718426
-0.5,-3.0,2.734554300585982
0.0,-3.0,2.8261662644494123
0.5,-3.0,3.165572029913284
1.0,-3.0,3.9639934160594885
1.5,-3.0,4.7624148022056945
2.0,-3.0,5.1018205676695665
2.5,-3.0,5.193432531532996
3.0,-3.0,5.214838580400553
3.5,-3.0,5.219665306216132
4.0,-3.0,5.220744830683059
4.5,-3.0,5.220985831737838
5.0,-3.0,5.22103961264766
5.5,-3.0,5.221051613104669
6.0,-3.0,5.221054290784197
6.5,-3.0,5.221054888256038
7.0,-3.0,5.221055021570064
7.5,-3.0,5.221055051316445
8.0,-3.0,5.22105505795376
8.5,-3.0,5.221055059434746
9.0,-3.0,5.221055059765198
9.5,-3.0,5.221055059838932
10.0,-3.0,5.221055059855384
-10.0,-2.5,2.683307604751985
-9.5,-2.5,2.6833076047520517
-9.0,-2.5,2.6833076047523527
-8.5,-2.5,2.6833076047537037
-8.0,-2.5,2.683307604759756
-7.5,-2.5,2.683307604786881
-7.0,-2.5,2.6833076049084483
-6.5,-2.5,2.6833076054532716
-6.0,-2.5,2.6833076078950038
-5.5,-2.5,2.683307618838086
-5.0,-2.5,2.683307667881578
-4.5,-2.5,2.683307887679237
-4.0,-2.5,2.6833088727435292
-3.5,-2.5,2.68331328748592
-3.0,-2.5,2.683333072798193
-2.5,-2.5,2.6834217405908776
-2.0,-2.5,2.68381904525482
-1.5,-2.5,2.685598099776005
-1.0,-2.5,2.6935404327672434
-0.5,-2.5,2.7285271540733445
0.0,-2.5,2.874024421698421
0.5,-2.5,3.359459495218848
1.0,-2.5,4.248247104911242
1.5,-2.5,4.897740050147285
2.0,-2.5,5.12373633040968
2.5,-2.5,5.180604239984019
3.0,-2.5,5.193656735082611
3.5,-2.5,5.196587780780701
4.0,-2.5,5.1972427197096325
4.5,-2.5,5.197388902919602
5.0,-2.5,5.197421523122597
5.5,-2.5,5.1974288017892265
6.0,-2.5,5.197430425885029
6.5,-2.5,5.197430788270072
7.0,-2.5,5.19743086912912
7.5,-2.5,5.197430887171212
8.0,-2.5,5.197430891196948
8.5,-2.5,5.19743089209521
9.0,-2.5,5.197430892295639
9.5,-2.5,5.197430892340361
10.0,-2.5,5.19743089235034
-10.0,-2.0,2.647292818783271
-9.5,-2.0,2.647292818783382
-9.0,-2.0,2.647292818783879
-8.5,-2.0,2.647292818786106
-8.0,-2.0,2.6472928187960845
-7.5,-2.0,2.6472928188408065
-7.0,-2.0,2.6472928190412355
-6.5,-2.0,2.647292819939499
-6.0,-2.0,2.6472928239652336
-5.5,-2.0,2.6472928420073263
-5.0,-2.0,2.6472929228663737
-4.5,-2.0,2.647293285251416
-4.0,-2.0,2.6472949093472185
-3.5,-2.0,2.647302188013849
-3.0,-2.0,2.647334808216844
-2.5,-2.0,2.647480991426813
-2.0,-2.0,2.6481359303557452
-1.5,-2.0,2.6510669760538357
-1.0,-2.0,2.6641194711524276
-0.5,-2.0,2.7209873807267657
0.0,-2.0,2.9469836609891598
0.5,-2.0,3.5964766062252043
1.0,-2.0,4.4852642159175975
1.5,-2.0,4.970699289438024
2.0,-2.0,5.116196557063101
2.5,-2.0,5.151183278369202
3.0,-2.0,5.159125611360442
3.5,-2.0,5.160904665881626
4.0,-2.0,5.161301970545568
4.5,-2.0,5.161390638338252
5.0,-2.0,5.161410423650525
5.5,-2.0,5.161414838392917
6.0,-2.0,5.161415823457209
6.5,-2.0,5.161416043254867
7.0,-2.0,5.16141609229836
7.5,-2.0,5.161416103241442
8.0,-2.0,5.161416105683173
8.5,-2.0,5.161416106227998
9.0,-2.0,5.161416106349565
9.5,-2.0,5.16141610637669
10.0,-2.0,5.161416106382742
-10.0,-1.5,2.5947616842895305
-9.5,-1.5,2.5947616842897134
-9.0,-1.5,2.5947616842905323
-8.5,-1.5,2.5947616842942027
-8.0,-1.5,2.5947616843106553
-7.5,-1.5,2.59476168438439
-7.0,-1.5,2.594761684714842
-6.5,-1.5,2.594761686195827
-6.0,-1.5,2.594761692833142
-5.5,-1.5,2.594761722579524
-5.0,-1.5,2.5947618558935504
-4.5,-1.5,2.5947624533653904
-4.0,-1.5,2.5947651310449182
-3.5,-1.5,2.5947771315019286
-3.0,-1.5,2.5948309124117492
-2.5,-1.5,2.5950719134665285
-2.0,-1.5,2.596151437933456
-1.5,-1.5,2.6009781637490357
-1.0,-1.5,2.622384212616591
-0.5,-1.5,2.7139961764800216
0.0,-1.5,3.053401941943893
0.5,-1.5,3.851823328090098
1.0,-1.5,4.650244714236304
1.5,-1.5,4.989650479700177
2.0,-1.5,5.081262443563605
2.5,-1.5,5.102668492431161
3.0,-1.5,5.107495218246741
3.5,-1.5,5.108574742713668
4.0,-1.5,5.108815743768447
4.5,-1.5,5.108869524678268
5.0,-1.5,5.108881525135279
5.5,-1.5,5.1088842028148065
6.0,-1.5,5.108884800286647
6.5,-1.5,5.108884933600673
7.0,-1.5,5.108884963347055
7.5,-1.5,5.108884969984369
8.0,-1.5,5.108884971465355
8.5,-1.5,5.108884971795808
9.0,-1.5,5.108884971869542
9.5,-1.5,5.108884971885994
10.0,-1.5,5.1088849718896645
-10.0,-1.0,2.522876343881175
-9.5,-1.0,2.5228763438814767
-9.0,-1.0,2.522876343882827
-8.5,-1.0,2.5228763438888797
-8.0,-1.0,2.5228763439160047
-7.5,-1.0,2.5228763440375714
-7.0,-1.0,2.522876344582396
-6.5,-1.0,2.5228763470241273
-6.0,-1.0,2.5228763579672098
-5.5,-1.0,2.5228764070107017
-5.0,-1.0,2.5228766268083604
-4.5,-1.0,2.522877611872653
-4.0,-1.0,2.522882026615044
-3.5,-1.0,2.522901811927317
-3.0,-1.0,2.5229904797200016
-2.5,-1.0,2.5233877843839436
-2.0,-1.0,2.5251668389051285
-1.5,-1.0,2.5331091718963674
-1.0,-1.0,2.5680958932024684
-0.5,-1.0,2.713593160827544
0.0,-1.0,3.1990282343479715
0.5,-1.0,4.087815844040366
1.0,-1.0,4.737308789276409
1.5,-1.0,4.963305069538804
2.0,-1.0,5.020172979113142
2.5,-1.0,5.033225474211734
3.0,-1.0,5.036156519909825
3.5,-1.0,5.036811458838757
4.0,-1.0,5.036957642048726
4.5,-1.0,5.036990262251721
5.0,-1.0,5.036997540918351
5.5,-1.0,5.036999165014153
6.0,-1.0,5.036999527399196
6.5,-1.0,5.036999608258243
7.0,-1.0,5.036999626300336
7.5,-1.0,5.036999630326071
8.0,-1.0,5.036999631224334
8.5,-1.0,5.036999631424763
9.0,-1.0,5.036999631469485
9.5,-1.0,5.036999631479464
10.0,-1.0,5.036999631481691
-10.0,-0.5,2.4326421315652222
-9.5,-0.5,2.432642131565719
