iteration,theta0,theta1,v_gamma
110,0.7932058394646023,-1.4594503087163866,4.916105691716201
111,0.8006922256693974,-1.468564205055208,4.925517967040083
112,0.8082604739084452,-1.4778234797175818,4.934957402066674
113,0.8159121346242917,-1.4872301706639974,4.944424112521645
114,0.8236488086261867,-1.4967863964474981,4.953918208904044
115,0.8314721489671858,-1.5064943590693562,4.9634397960825325
116,0.8393838629109178,-1.5163563469709977,4.972988972872724
117,0.8473857139931681,-1.5263747381700727,4.982565831594649
118,0.8554795241840379,-1.5365520035501654,4.992170457609351
119,0.8636671761566205,-1.5468907103134364,5.001802928833529
120,0.8719506156684632,-1.5573935256058231,5.011463315231143
121,0.8803318540628248,-1.5680632203262996,5.021151678280793
122,0.8888129708969671,-1.5789026731314832,5.030868070417636
123,0.8973961167052737,-1.5899148746478227,5.0406125344485835
124,0.9060835159056762,-1.6011029319050278,5.050385102939387
125,0.9148774698582621,-1.6124700730045027,5.060185797572206
126,0.9237803600857795,-1.6240196520383288,5.070014628472168
127,0.9327946516664547,-1.6357551542754565,5.079871593501336
128,0.9419228968101155,-1.6476802016321856,5.089756677518421
129,0.9511677386297736,-1.65979855844667,5.099669851602556
130,0.9605319151212945,-1.6721141375768829,5.109611072239229
131,0.970018263365399,-1.6846310068455486,5.11958028046654
132,0.9796297239665741,-1.6973533958543272,5.129577400979699
133,0.9893693457454489,-1.7102857031945784,5.1396023411917
134,0.9992402907015888,-1.723432504080606,5.149654990247916
135,1.009245839266167,-1.736798558437884,5.159735217992275
136,1.0193893958643436,-1.750388819476646,5.169842873882592
137,1.0296744948098748,-1.7642084427879283,5.17997778585243
138,1.040104806555649,-1.7782627959995017,5.190139759116788
139,1.0506841443262684,-1.7925574690339847,5.200328574918774
140,1.0614164711608192,-1.807098285014262,5.2105439892142265
141,1.0723059073966394,-1.8218913118662023,5.220785731291157
142,1.0833567386273761,-1.8369428746722403,5.231053502320661
143,1.0945734241717386,-1.8522595688348424,5.241346973835809
144,1.105960606092709,-1.8678482741145692,5.251665786134842
145,1.1175231188104555,-1.8837161696128948,5.2620095466048
146,1.129265999356371,-1.899870749777226,5.272377827961494
147,1.1411944983200635,-1.9163198415128366,5.2827701664015585
148,1.1533140915460913,-1.9330716224947382,5.2931860596620295
149,1.1656304926427798,-1.9501346407819944,5.303624964982737
150,1.1781496663714532,-1.9675178358468057,5.314086296966476
151,1.190877842991572,-1.985230561143583,5.3245694253316795
152,1.203821533644354,-2.0032826083541253,5.3350736725520544
153,1.2169875468666356,-2.021684233462199,5.345598311377298
154,1.2303830063355723,-2.040446184824461,5.356142562228732
155,1.2440153699559855,-2.059579733425172,5.366705590463317
156,1.2578924504139741,-2.0790967055221823,5.37728650349919
157,1.2720224373338562,-2.0990095179149444,5.387884347795443
158,1.2864139211906265,-2.119331216091552,5.398498105678481
159,1.301075919147607,-2.1400755155432116,5.409126692006836
160,1.3160179030080008,-2.1612568465673014,5.419768950665867
161,1.3312498294912032,-2.1828904029197522,5.430423650883253
162,1.3467821730695955,-2.2049921947216062,5.441089483355666
163,1.3626259616300673,-2.227579106075932,5.4517650561763995
164,1.3787928152566507,-2.250668957908681,5.462448890553147
165,1.3952949884676098,-2.274280576614001,5.473139416304367
166,1.412145416282627,-2.2984338691614847,5.483834967122034
167,1.4293577645442863,-2.3231499054118916,5.494533775587669
168,1.4469464849735503,-2.34845100848946,5.505233967927731
169,1.4649268755033138,-2.3743608541785046,5.515933558493458
170,1.483315146508336,-2.400904580450307,5.526630443949195
171,1.502128493635776,-2.4281089083874106,5.537322397152053
172,1.5213851780403258,-2.4560022759607563,5.548007060704507
173,1.5411046149443288,-2.4846149863367404,5.558681940160003
174,1.5613074715789668,-2.513979372651116,5.569344396860128
175,1.5820157757215616,-2.5441299814933735,5.579991640380045
176,1.6032530362311113,-2.575103777709609,5.590620720556883
177,1.6250443772040455,-2.606940373562397,5.601228519073495
178,1.6474166876326675,-2.639682285801352,5.611811740567406
179,1.670398788757605,-2.673375224813818,5.622366903231865
180,1.6940216216730128,-2.708068420763334,5.632890328872543
181,1.718318458182561,-2.7438149925146145,5.643378132379695
182,1.743325138430793,-2.7806723662209163,5.653826210571165
183,1.7690803394686159,-2.8187027517593464,5.664230230356737
184,1.7956258796776754,-2.857973686795296,5.674585616168586
185,1.823007064908933,-2.8985586602153144,5.68488753659611
186,1.8512730833244295,-2.9405378290746373,5.695130890155912
187,1.880477457320272,-2.9839988461842397,5.7053102901192485
188,1.9106785626176488,-3.029037819161322,5.715420048309495
189,1.941940226722066,-3.0757604263868674,5.725454157771266
190,1.9743324215777156,-3.12428322111079,5.7354062742004555
191,2.007932068526909,-3.1747351622599322,5.745269696010893
192,2.0428239778102197,-3.227259419781443,5.755037342898453
193,2.0791019500597105,-3.282015514191273,5.764701732747906
194,2.116870073873845,-3.339181865184379,5.774254956712153
195,2.1562442620614344,-3.3989588437687983,5.783688652279278
196,2.1973540801014813,-3.4615724478519447,5.792993974132304
197,2.2403449346033892,-3.5272787544995556,5.802161562603703
198,2.285380708195531,-3.596369345904928,5.811181509537951
199,2.332646951890589,-3.6691779641777575,5.8200433214108145
200,2.3823547787908987,-3.7460887275943273,5.828735879630129
201,2.4347456471750073,-3.8275463452711214,5.83724739808447
202,2.490097281146974,-3.9140689087651257,5.845565378253334
203,2.5487310599197954,-4.0062640329031085,5.85367656260552
204,2.6110213226558825,-4.1048493862063635,5.861566887684588
205,2.6774072003038576,-4.210679026413665,5.869221439350035
206,2.7484078238009126,-4.324777488848569,5.876624414314456
207,2.8246421094400884,-4.448384343199825,5.883759094678663
208,2.906854854038588,-4.5830130649858045,5.890607846003584
209,2.9959517001108273,-4.7305297763643175,5.897152155030523
210,3.093046860146939,-4.8932600757184,5.9033727308969555
211,3.1995296988239117,-5.074136495657224,5.909249703670636
212,3.317160088224888,-5.276906455519498,5.914762965226658
213,3.448209312746094,-5.50643363332706,5.919892706294153
214,3.5956761708854366,-5.769150205349789,5.924620200895633
215,3.763633166837958,-6.073765935624405,5.9289288566485645
216,3.9578096673005083,-6.432441322992279,5.932805452362384
217,4.1866319655465265,-6.862854940122649,5.936241268005837
218,4.463202328890322,-7.392116523303127,5.939232396585186
219,4.809353046035272,-8.064783763076084,5.9417778059469315
220,5.264669597369104,-8.960756368812548,5.943872606037222
221,5.908282763242745,-10.238627703816874,5.945493184686255
222,6.912095087645918,-12.241790304499904,5.946578922421858
