iteration,theta0,theta1,v_gamma
113,3.902012561564067,-4.431543297140005,5.933518944793003
114,3.908167819703536,-4.440972985458902,5.933645170652986
115,3.914267784934319,-4.450315857483824,5.933769104768062
116,3.920313430592014,-4.459573486505928,5.9338908086671625
117,3.9263057047813867,-4.468747403608895,5.934010341704846
118,3.932245531232992,-4.477839099161141,5.934127761156207
119,3.938133810124094,-4.486850024242773,5.934243122306858
120,3.943971418865629,-4.4957815920107045,5.934356478538298
121,3.9497592128568533,-4.50463517900511,5.934467881408936
122,3.9554980262092623,-4.513412126400198,5.934577380731016
123,3.961188672441249,-4.522113741202142,5.934685024643701
124,3.966831945144884,-4.5307412973968155,5.934790859682512
125,3.9724286186261573,-4.539296037049818,5.934894930845356
126,3.977979448519918,-4.547779171361167,5.934997281655327
127,3.9834851723806874,-4.5561918816768765,5.9350979542204545
128,3.9889465102504738,-4.564535320459491,5.935196989290584
