iteration,theta0,theta1,gain,bias
99,-4.8531066624351125,-5.507503019938766,3.999873257533528,-1.0079369779969705
100,-4.865820391724752,-5.528276430643269,3.999877433839833,-1.0077762283829452
101,-4.878115158060308,-5.548466081704852,3.9998813535170186,-1.0076230736932374
102,-4.890016708166224,-5.5681055684514025,3.999885039347556,-1.007476948408173
103,-4.901548502909348,-5.587225611781117,3.999888511498871,-1.0073373439878748
104,-4.912731979695932,-5.605854380246783,3.999891787888098,-1.0072038016993132
105,-4.923586778266203,-5.624017767978828,3.999894884487407,-1.0070759065179913
106,-4.93413093585067,-5.641739635550024,3.9998978155809,-1.0069532819187552
107,-4.944381056547606,-5.659042019582503,3.99990059398182,-1.0068355854063493
108,-4.9543524589045305,-5.6759453158621165,3.999903231217057,-1.0067225046645514
109,-4.964059304986167,-5.692468439896026,3.999905737684548,-1.006613754225072
110,-4.973514713648388,-5.708628968181658,3.999908122788112,-1.0065090725752506
111,-4.982730860282529,-5.724443262914028,3.999910395053409,-1.0064082196377488
112,-4.991719064924316,-5.739926582417628,3.9999125622280354,-1.0063109745669734
113,-5.0004898703192,-5.755093179228056,3.9999146313682368,-1.006217133816183
114,-5.00905311128738,-5.769956387451392,3.999916608914272,-1.0061265094368363
115,-5.017417976526684,-5.784528700783587,3.9999185007561326,-1.0060389275778796
116,-5.025593063821437,-5.798821842367989,3.999920312291021,-1.0059542271577566
117,-5.0335864294838295,-5.812846827498794,3.9999220484737816,-1.0058722586861442
118,-5.041405632735865,-5.826614020035538,3.9999237138612576,-1.0057928832158276
119,-5.049057775640576,-5.840133183273736,3.999925312651417,-1.0057159714080712
120,-5.056549539107435,-5.8534135259154745,3.9999268487179513,-1.0056414026972393
121,-5.063887215426012,-5.866463743697939,3.9999283256409592,-1.0055690645424447
122,-5.071076737721866,-5.879292057164871,3.999929746734201,-1.005498851755696
123,-5.078123706677418,-5.891906246003743,3.999931115069376,-1.005430665897494
124,-5.08503341481684,-5.904313680318179,3.999932433497803,-1.0053644147319938
125,-5.0918108686165775,-5.916521349159408,3.999933704669794,-1.0053000117349251
126,-5.098460808670855,-5.928535886601265,3.999934931052041,-1.0052373756483526
127,-5.104987728113828,-5.940363595609215,3.9999361149432153,-1.0051764300770714
128,-5.111395889476063,-5.952010469924545,3.999937258488013,-1.0051171031221453
129,-5.117689340132229,-5.963482214159328,3.999938363689808,-1.0050593270475852
130,-5.12387192647889,-5.97478426227557,3.9999394324220856,-1.0050030379766954
131,-5.129947306965531,-5.98592179460261,3.999940466438781,-1.004948175615041
132,-5.135918964088283,-5.996899753529918,3.999941467383647,-1.0048946829972834
133,-5.141790215443795,-6.00772285799761,3.9999424367987535,-1.004842506255509
134,-5.1475642239301855,-6.018395616893975,3.999943376132217,-1.004791594406948
135,-5.153244007172797,-6.028922341457881,3.9999442867452335,-1.0047418991591668
136,-5.158832446244305,-6.039307156773796,3.999945169918488,-1.0046933747310645
137,-5.164332293741582,-6.049554012438256,3.9999460268580105,-1.0046459776881975
138,-5.169746181275386,-6.05966669246872,3.999946858700522,-1.0045996667910924
139,-5.175076626423294,-6.069648824518713,3.9999476665183367,-1.0045544028553328
140,-5.180326039191357,-6.079503888456992,3.999948451323845,-1.004510148622383
141,-5.185496728025493,-6.089235224362865,3.999949214073634,-1.0044668686401845
142,-5.190590905409724,-6.098846039984907,3.999949955672272,-1.0044245291526432
143,-5.195610693084818,-6.108339417705888,3.999950676975785,-1.0043830979972599
144,-5.200558126917788,-6.117718321052768,3.9999513787948686,-1.0043425445102034
145,-5.20543516144986,-6.12698560078711,3.999952061897836,-1.0043028394381697
146,-5.21024367414804,-6.136144000608076,3.999952727013345,-1.0042639548564987
147,-5.214985469383119,-6.145196162497312,3.999953374832924,-1.0042258640930002
148,-5.219662282154958,-6.154144631732489,3.99995400601329,-1.004188541657045
