theta0,theta1,v_gamma
-4.5,-8.5,2.811060588520289
-4.0,-8.5,2.81106059107879
-3.5,-8.5,2.8110606025451923
-3.0,-8.5,2.811060653934044
-2.5,-8.5,2.811060884242877
-2.0,-8.5,2.8110619164149604
-1.5,-8.5,2.811066542279369
-1.0,-8.5,2.8110872737657724
-0.5,-8.5,2.811180181833791
0.0,-8.5,2.8115964864199814
0.5,-8.5,2.8134606189698035
1.0,-8.5,2.821782770581345
1.5,-8.5,2.8584426285124227
2.0,-8.5,3.010897873284533
2.5,-8.5,3.5195474456272167
3.0,-8.5,4.450838698018542
3.5,-8.5,5.131391725302018
4.0,-8.5,5.368195610264129
4.5,-8.5,5.427783059673659
5.0,-8.5,5.441459751804195
5.5,-8.5,5.444530966106941
6.0,-8.5,5.445217225556008
6.5,-8.5,5.445370399546292
7.0,-8.5,5.445404579714164
7.5,-8.5,5.44541220646153
8.0,-8.5,5.445413908224916
8.5,-8.5,5.445414287939954
9.0,-8.5,5.445414372665846
9.5,-8.5,5.445414391570749
10.0,-8.5,5.445414395789003
-10.0,-8.0,2.8109452659819048
-9.5,-8.0,2.810945265981905
-9.0,-8.0,2.8109452659819065
-8.5,-8.0,2.8109452659819127
-8.0,-8.0,2.8109452659819376
-7.5,-8.0,2.8109452659820544
-7.0,-8.0,2.8109452659825753
-6.5,-8.0,2.810945265984908
-6.0,-8.0,2.8109452659953638
-5.5,-8.0,2.810945266042225
-5.0,-8.0,2.810945266252239
-4.5,-8.0,2.8109452671934587
-4.0,-8.0,2.810945271411713
-3.5,-8.0,2.810945290316616
-3.0,-8.0,2.8109453750425075
-2.5,-8.0,2.8109457547575447
-2.0,-8.0,2.8109474565209323
-1.5,-8.0,2.810955083268299
-1.0,-8.0,2.8109892634361704
-0.5,-8.0,2.8111424374264535
0.0,-8.0,2.81182869687552
0.5,-8.0,2.814899911178266
1.0,-8.0,2.828576603308804
1.5,-8.0,2.888164052718333
2.0,-8.0,3.124967937680443
2.5,-8.0,3.8055209649639203
3.0,-8.0,4.7368122173552445
3.5,-8.0,5.245461789697929
4.0,-8.0,5.397917034470039
4.5,-8.0,5.434576892401116
5.0,-8.0,5.442899044012658
5.5,-8.0,5.44476317656248
6.0,-8.0,5.445179481148672
6.5,-8.0,5.445272389216689
7.0,-8.0,5.445293120703092
7.5,-8.0,5.445297746567501
8.0,-8.0,5.445298778739584
8.5,-8.0,5.4452990090484175
9.0,-8.0,5.445299060437269
9.5,-8.0,5.445299071903673
10.0,-8.0,5.445299074462173
-10.0,-7.5,2.810755198908407
-9.5,-7.5,2.8107551989084074
-9.0,-7.5,2.81075519890841
-8.5,-7.5,2.810755198908419
-8.0,-7.5,2.810755198908462
-7.5,-7.5,2.8107551989086534
-7.0,-7.5,2.810755198909512
-6.5,-7.5,2.810755198913358
-6.0,-7.5,2.8107551989305968
-5.5,-7.5,2.810755199007857
-5.0,-7.5,2.810755199354112
-4.5,-7.5,2.810755200905922
-4.0,-7.5,2.810755207860647
-3.5,-7.5,2.8107552390295614
-3.0,-7.5,2.810755378718937
-2.5,-7.5,2.8107560047631037
-2.0,-7.5,2.8107588104947467
-1.5,-7.5,2.8107713848381746
-1.0,-7.5,2.810827737661184
-0.5,-7.5,2.811080263879693
0.0,-7.5,2.812211413416239
0.5,-7.5,2.817268963139841
1.0,-7.5,2.839698693078938
1.5,-7.5,2.9356917285690827
2.0,-7.5,3.2913285724457433
2.5,-7.5,4.127932103515963
3.0,-7.5,4.9645356345861815
3.5,-7.5,5.320172478462844
4.0,-7.5,5.416165513952988
4.5,-7.5,5.4385952438920855
5.0,-7.5,5.443652793615687
